readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),Total Reactive Power (kVAR),Total Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),System Power Factor,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status,fan_status
2025-09-24 10:04:25,718.0,2.39,222.6,4.9,223.39,222.64,221.77,386.27,384.87,385.52,385.62,5.26,3.88,5.56,2.19,3.27,0.72,0.74,0.68,0.76,49.96,2,980,0.74,-17.8,72.1,1,2025-09-24 10:04:25,1,0,1,0
2025-09-24 10:05:10,719.0,2.4,222.91,4.88,223.17,223.29,222.27,386.65,385.87,385.76,386.09,5.12,4.36,5.15,2.2,3.28,0.73,0.73,0.7,0.77,49.99,2,980,0.74,-17.8,72.1,1,2025-09-24 10:05:10,1,0,1,0
2025-09-24 10:05:55,719.0,2.41,223.25,4.89,223.7,223.65,222.39,387.42,386.28,386.33,386.67,4.88,4.32,5.52,2.21,3.29,0.73,0.72,0.69,0.78,49.98,2,980,0.74,-17.8,72.1,1,2025-09-24 10:05:55,1,0,1,0
2025-09-24 10:06:40,719.0,2.38,223.39,4.87,224.08,223.69,222.39,387.78,386.32,386.66,386.92,5.21,4.32,5.07,2.2,3.28,0.73,0.72,0.7,0.77,50.01,2,980,0.73,-17.9,71.8,1,2025-09-24 10:06:40,1,0,1,0
2025-09-24 10:07:25,719.0,2.4,223.03,4.89,223.98,223.01,222.14,387.06,385.51,386.31,386.29,4.94,4.24,5.48,2.21,3.28,0.73,0.74,0.67,0.77,50.02,2,980,0.74,-17.9,71.7,1,2025-09-24 10:07:25,1,0,1,0
2025-09-24 10:08:10,719.0,2.39,221.28,4.88,220.69,222.57,220.58,383.88,383.78,382.15,383.27,4.83,4.35,5.16,2.13,3.24,0.74,0.73,0.7,0.78,50.01,0,980,0.75,-17.8,71.8,1,2025-09-24 10:08:10,1,0,1,0
2025-09-24 10:08:55,719.0,2.39,221.08,4.87,220.06,222.39,220.32,383.59,383.48,381.72,382.93,5.32,3.96,5.34,2.13,3.23,0.73,0.75,0.67,0.78,50.01,0,980,0.75,-17.9,71.7,1,2025-09-24 10:08:55,1,0,1,0
2025-09-24 10:09:40,719.0,2.38,221.26,4.84,220.55,222.3,220.93,383.52,383.85,382.33,383.23,4.84,4.29,5.39,2.14,3.22,0.73,0.74,0.67,0.79,50.0,0,980,0.74,-17.9,71.5,1,2025-09-24 10:09:40,1,0,1,0
2025-09-24 10:10:25,719.0,2.38,223.11,4.88,224.22,225.18,219.92,389.19,385.48,384.64,386.44,5.21,4.03,5.54,2.2,3.25,0.72,0.73,0.67,0.76,49.99,0,980,0.73,-17.9,71.3,1,2025-09-24 10:10:25,1,0,1,0
2025-09-24 10:11:10,719.0,2.38,223.22,4.89,224.47,224.53,221.0,388.55,385.84,385.5,386.63,5.26,3.92,5.49,2.21,3.27,0.72,0.73,0.68,0.76,49.96,0,980,0.73,-17.9,71.4,1,2025-09-24 10:11:10,1,0,1,0
2025-09-24 10:11:55,719.0,2.38,223.0,4.88,224.09,224.27,220.65,388.29,385.32,384.48,385.86,5.49,4.06,5.1,2.19,3.27,0.72,0.73,0.68,0.75,49.97,0,980,0.73,-17.9,71.0,1,2025-09-24 10:11:55,1,0,1,0
2025-09-24 10:12:40,719.0,2.38,223.01,4.86,223.82,223.14,222.07,387.12,385.83,386.22,386.39,4.89,4.26,5.45,2.21,3.25,0.73,0.72,0.69,0.77,49.96,0,980,0.73,-17.9,71.2,1,2025-09-24 10:12:40,1,0,1,0
2025-09-24 10:13:25,719.0,2.4,223.2,4.92,223.82,223.41,222.57,387.14,386.23,386.41,386.59,5.06,4.0,5.69,2.21,3.29,0.72,0.75,0.65,0.76,49.95,0,980,0.73,-17.9,71.0,1,2025-09-24 10:13:25,1,0,1,0
2025-09-24 10:14:10,719.0,2.36,222.99,4.86,223.65,223.18,222.14,386.97,385.66,386.07,386.23,5.42,4.01,5.15,2.21,3.24,0.72,0.73,0.67,0.77,49.96,0,980,0.73,-18.5,70.9,1,2025-09-24 10:14:10,1,0,1,0
2025-09-24 10:14:55,719.0,2.36,222.1,4.86,222.56,222.5,221.24,385.43,384.29,384.34,384.69,5.39,3.97,5.21,2.18,3.25,0.73,0.73,0.69,0.76,49.97,0,980,0.73,-18.5,70.9,1,2025-09-24 10:14:55,1,0,1,0
2025-09-24 10:15:40,719.0,2.38,222.89,4.89,223.51,222.97,222.2,386.66,385.53,386.0,386.06,5.12,3.9,5.66,2.21,3.24,0.72,0.75,0.65,0.76,49.96,0,980,0.73,-18.5,70.9,1,2025-09-24 10:15:40,1,0,1,0
2025-09-24 10:16:25,719.0,2.37,222.38,4.86,223.54,223.26,220.33,386.94,384.16,384.41,385.17,5.34,3.86,5.54,2.19,3.24,0.72,0.74,0.67,0.77,49.97,0,980,0.73,-18.5,70.9,1,2025-09-24 10:16:25,1,0,1,0
2025-09-24 10:17:10,719.0,2.36,222.83,4.88,223.65,223.26,222.14,386.54,385.46,385.84,385.95,5.26,3.81,5.56,2.21,3.25,0.72,0.74,0.66,0.75,49.95,0,980,0.73,-18.5,70.8,1,2025-09-24 10:17:10,1,0,1,0
2025-09-24 10:17:55,719.0,2.36,222.87,4.85,223.49,222.77,222.35,386.47,385.54,385.69,385.9,5.27,4.14,5.15,2.19,3.25,0.73,0.73,0.69,0.76,49.96,0,980,0.73,-18.5,70.7,1,2025-09-24 10:17:55,1,0,1,0
2025-09-24 10:18:40,719.0,2.38,222.7,4.89,223.13,222.37,222.6,385.81,385.36,386.14,385.96,5.02,3.95,5.7,2.2,3.25,0.72,0.75,0.65,0.76,49.98,0,980,0.73,-18.5,70.6,1,2025-09-24 10:18:40,1,0,1,0
2025-09-24 10:19:25,719.0,2.36,222.95,4.87,223.66,222.45,222.73,386.34,385.54,386.59,386.16,5.34,3.8,5.46,2.19,3.25,0.72,0.74,0.67,0.75,49.98,0,981,0.73,-18.6,70.5,1,2025-09-24 10:19:25,1,0,1,0
2025-09-24 10:20:10,719.0,2.36,222.68,4.82,223.23,222.31,222.51,385.85,385.23,386.02,385.23,4.9,4.23,5.34,2.19,3.23,0.72,0.74,0.66,0.77,49.99,0,981,0.73,-18.6,70.4,1,2025-09-24 10:20:10,1,0,1,0
2025-09-24 10:20:55,719.0,2.37,223.03,4.87,223.34,222.96,222.78,386.51,386.02,386.35,386.29,5.35,4.01,5.65,2.21,3.24,0.71,0.75,0.64,0.76,49.97,0,981,0.73,-18.6,70.4,1,2025-09-24 10:20:55,1,0,1,0
2025-09-24 10:21:40,719.0,2.36,223.02,4.84,223.71,222.58,222.77,386.5,385.68,386.66,386.14,4.94,4.25,5.33,2.21,3.24,0.72,0.73,0.68,0.76,49.99,0,981,0.73,-18.6,70.2,1,2025-09-24 10:21:40,1,0,1,0
2025-09-24 10:22:25,719.0,2.37,222.71,4.85,223.52,222.46,222.16,386.23,384.92,386.22,385.76,4.87,4.17,5.5,2.21,3.24,0.73,0.73,0.69,0.77,49.97,0,981,0.73,-18.6,70.3,1,2025-09-24 10:22:25,1,0,1,0
2025-09-24 10:23:10,719.0,2.35,222.8,4.84,224.28,221.57,222.49,386.1,384.78,386.82,385.9,5.32,4.1,5.09,2.2,3.25,0.72,0.75,0.66,0.74,49.96,0,981,0.73,-18.6,70.2,1,2025-09-24 10:23:10,1,0,1,0
2025-09-24 10:23:55,719.0,2.37,222.91,4.88,224.22,222.15,222.37,386.57,384.97,386.76,386.1,5.45,3.78,5.41,2.2,3.25,0.73,0.73,0.69,0.76,49.98,0,981,0.73,-18.6,70.3,1,2025-09-24 10:23:55,1,0,1,0
2025-09-24 10:24:40,719.0,2.36,222.6,4.85,224.03,221.54,222.24,385.88,384.32,386.48,385.15,5.46,3.91,5.19,2.18,3.25,0.72,0.75,0.66,0.75,49.97,0,981,0.73,-18.6,70.3,1,2025-09-24 10:24:40,1,0,1,0
2025-09-24 10:25:25,719.0,2.38,222.63,4.89,224.09,221.71,222.1,385.74,383.68,386.08,385.16,5.11,3.86,5.69,2.19,3.24,0.72,0.76,0.66,0.75,49.95,0,981,0.74,-18.6,70.2,1,2025-09-24 10:25:25,1,0,1,0
2025-09-24 10:26:10,719.0,2.35,223.09,4.86,224.51,221.93,222.7,386.75,385.06,387.42,386.41,5.05,3.87,5.65,2.21,3.25,0.71,0.75,0.64,0.75,49.95,0,981,0.73,-18.6,70.2,1,2025-09-24 10:26:10,1,0,1,0
2025-09-24 10:26:55,719.0,2.36,220.9,4.84,221.13,220.48,220.7,382.77,382.14,382.9,382.6,4.79,4.12,5.6,2.14,3.19,0.73,0.76,0.65,0.78,49.99,0,981,0.74,-18.6,70.0,1,2025-09-24 10:26:55,1,0,1,0
2025-09-24 10:27:40,719.0,2.33,220.87,4.8,221.36,220.58,220.66,382.73,382.13,382.8,382.55,4.84,3.97,5.62,2.13,3.19,0.73,0.74,0.69,0.77,49.96,0,981,0.74,-18.6,70.1,1,2025-09-24 10:27:40,1,0,1,0
2025-09-24 10:28:25,719.0,2.37,223.12,4.89,224.33,222.35,222.68,386.59,385.33,386.95,386.29,5.34,3.81,5.51,2.2,3.26,0.72,0.74,0.67,0.75,49.97,0,981,0.73,-18.6,70.5,1,2025-09-24 10:28:25,1,0,1,0
2025-09-24 10:29:10,719.0,2.36,223.09,4.87,224.44,222.22,222.61,386.82,385.23,387.16,386.4,5.17,3.81,5.63,2.21,3.24,0.72,0.75,0.65,0.75,50.0,0,981,0.73,-18.6,70.7,1,2025-09-24 10:29:10,1,0,1,0
2025-09-24 10:29:55,719.0,2.37,222.92,4.85,224.4,221.93,222.43,386.54,384.83,386.97,386.11,5.29,3.81,5.52,2.21,3.24,0.72,0.74,0.65,0.76,50.0,0,981,0.73,-18.6,70.9,1,2025-09-24 10:29:55,1,0,1,0
2025-09-24 10:30:40,720.0,2.35,223.24,4.86,224.79,222.05,222.89,386.98,385.33,387.63,386.71,5.27,3.75,5.56,2.2,3.25,0.71,0.75,0.66,0.74,50.0,0,981,0.73,-18.6,71.1,1,2025-09-24 10:30:40,1,0,1,0
2025-09-24 10:31:25,720.0,2.37,223.42,4.87,225.23,222.34,222.68,387.61,385.4,387.9,386.97,4.93,4.04,5.63,2.21,3.26,0.72,0.75,0.65,0.76,50.01,0,981,0.73,-18.6,71.3,1,2025-09-24 10:31:25,1,0,1,0
2025-09-24 10:32:10,720.0,2.37,223.62,4.87,224.73,223.14,222.98,387.87,386.35,387.73,387.32,5.45,3.99,5.17,2.21,3.28,0.72,0.73,0.69,0.75,50.0,0,981,0.73,-18.6,71.6,1,2025-09-24 10:32:10,1,0,1,0
2025-09-24 10:32:55,720.0,2.36,223.2,4.84,224.42,222.64,222.54,387.17,385.54,387.08,386.59,5.19,4.23,5.11,2.21,3.26,0.73,0.72,0.69,0.76,49.99,0,981,0.73,-18.6,71.6,1,2025-09-24 10:32:55,1,0,1,0
2025-09-24 10:33:40,720.0,2.35,223.45,4.83,225.5,222.43,222.43,387.92,385.26,387.92,387.03,4.92,4.05,5.53,2.19,3.25,0.72,0.74,0.65,0.75,50.03,0,981,0.73,-18.6,71.6,1,2025-09-24 10:33:40,1,0,1,0
2025-09-24 10:34:25,720.0,2.37,223.45,4.9,223.61,223.75,223.0,387.43,386.9,386.78,387.03,5.17,3.87,5.64,2.22,3.26,0.72,0.73,0.66,0.77,50.01,0,981,0.73,-18.6,71.5,1,2025-09-24 10:34:25,1,0,1,0
2025-09-24 10:35:10,720.0,2.36,223.03,4.83,223.39,223.25,222.45,386.8,385.99,386.11,386.3,4.99,3.96,5.22,2.21,3.25,0.72,0.73,0.68,0.77,50.03,-2,981,0.73,-18.6,71.5,1,2025-09-24 10:35:10,1,0,1,0
2025-09-24 10:35:55,720.0,2.35,223.24,4.85,223.37,223.22,223.14,386.76,386.56,386.69,386.67,5.11,4.09,5.59,2.22,3.23,0.71,0.74,0.64,0.77,50.03,-2,981,0.73,-18.6,71.3,1,2025-09-24 10:35:55,1,0,1,0
2025-09-24 10:36:40,720.0,2.37,223.52,4.86,225.0,222.9,222.65,387.89,385.86,387.6,387.2,5.28,4.17,5.13,2.22,3.28,0.73,0.73,0.69,0.76,50.03,-2,981,0.73,-18.6,71.4,1,2025-09-24 10:36:40,1,0,1,0
2025-09-24 10:37:25,720.0,2.37,223.2,4.88,224.57,222.89,222.13,387.51,385.4,386.86,386.59,5.5,3.87,5.26,2.21,3.25,0.73,0.73,0.68,0.77,50.03,-2,982,0.73,-18.6,71.4,1,2025-09-24 10:37:25,1,0,1,0
2025-09-24 10:38:10,720.0,2.38,223.78,4.85,225.53,223.15,222.65,388.57,386.07,388.14,387.59,5.41,4.17,5.15,2.22,3.27,0.73,0.73,0.69,0.76,50.05,-2,982,0.73,-18.6,71.5,1,2025-09-24 10:38:10,1,0,1,0
2025-09-24 10:38:55,720.0,2.37,223.82,4.87,225.63,223.28,222.54,388.77,384.75,386.58,387.15,5.41,3.81,5.39,2.21,3.26,0.72,0.73,0.69,0.74,50.05,-2,982,0.73,-18.6,71.6,1,2025-09-24 10:38:55,1,0,1,0
2025-09-24 10:39:40,720.0,2.38,223.4,4.88,224.87,223.15,222.59,387.99,385.42,387.44,386.95,5.11,3.91,5.61,2.21,3.25,0.72,0.74,0.66,0.75,50.05,-2,982,0.73,-18.6,71.6,1,2025-09-24 10:39:40,1,0,1,0
2025-09-24 10:40:25,720.0,2.36,223.0,4.83,224.55,222.45,221.99,387.11,384.9,386.72,386.24,5.03,4.22,5.24,2.19,3.26,0.73,0.73,0.68,0.77,50.02,-2,982,0.73,-18.6,71.5,1,2025-09-24 10:40:25,1,0,1,0
2025-09-24 10:41:10,720.0,2.38,223.58,4.88,224.94,223.49,222.31,388.35,386.07,387.33,387.25,4.97,3.82,5.42,2.21,3.27,0.72,0.74,0.68,0.74,50.05,-2,982,0.73,-18.6,71.6,1,2025-09-24 10:41:10,1,0,1,0
2025-09-24 10:41:55,720.0,2.37,223.45,4.85,225.04,223.24,222.07,388.22,385.65,387.21,387.03,5.41,3.81,5.43,2.22,3.24,0.72,0.74,0.67,0.76,50.06,-2,982,0.73,-18.6,71.6,1,2025-09-24 10:41:55,1,0,1,0
2025-09-24 10:42:40,720.0,2.37,223.53,4.88,224.83,223.54,222.31,388.21,386.12,387.15,387.16,5.44,3.78,5.41,2.22,3.26,0.72,0.74,0.68,0.74,50.05,-2,982,0.73,-18.6,71.3,1,2025-09-24 10:42:40,1,0,1,0
2025-09-24 10:43:25,720.0,2.36,223.11,4.84,223.97,223.14,221.75,387.43,385.7,386.21,386.44,5.16,4.23,5.11,2.2,3.25,0.73,0.72,0.69,0.77,50.05,-2,982,0.73,-18.6,71.2,1,2025-09-24 10:43:25,1,0,1,0
2025-09-24 10:44:10,720.0,2.37,223.04,4.86,224.21,222.9,222.01,387.21,385.3,386.44,386.32,5.45,3.97,5.16,2.19,3.25,0.73,0.73,0.69,0.76,50.06,-2,982,0.73,-18.6,71.2,1,2025-09-24 10:44:10,1,0,1,0
2025-09-24 10:44:55,720.0,2.37,223.46,4.87,224.93,223.43,222.01,388.29,385.76,387.06,387.04,5.47,3.99,5.14,2.2,3.27,0.72,0.73,0.69,0.75,50.07,-2,982,0.73,-18.6,71.4,1,2025-09-24 10:44:55,1,0,1,0
2025-09-24 10:45:40,720.0,2.36,223.93,4.84,225.14,223.91,222.75,388.89,386.82,387.89,387.86,4.93,4.2,5.4,2.23,3.25,0.72,0.73,0.66,0.77,50.06,-2,982,0.73,-18.5,71.5,1,2025-09-24 10:45:40,1,0,1,0
2025-09-24 10:46:25,720.0,2.37,223.65,4.87,224.74,224.07,221.06,389.63,385.5,387.03,387.38,5.03,4.03,5.54,2.22,3.25,0.72,0.73,0.67,0.76,50.05,-2,982,0.73,-18.6,71.3,1,2025-09-24 10:46:25,1,0,1,0
2025-09-24 10:47:10,720.0,2.38,223.76,4.89,225.19,223.36,222.63,388.54,386.47,387.68,387.56,5.53,3.95,5.19,2.22,3.29,0.72,0.73,0.69,0.75,50.07,-2,982,0.73,-18.6,71.5,1,2025-09-24 10:47:10,1,0,1,0
2025-09-24 10:47:55,720.0,2.36,222.12,4.84,222.7,222.35,221.3,385.42,384.21,384.52,384.72,4.93,4.23,5.31,2.15,3.22,0.73,0.75,0.67,0.76,50.06,-2,982,0.74,-18.5,71.5,1,2025-09-24 10:47:55,1,0,1,0
2025-09-24 10:48:40,720.0,2.35,221.7,4.82,222.32,222.35,220.43,385.1,383.46,383.43,384.0,5.37,3.87,5.53,2.15,3.19,0.72,0.74,0.67,0.76,50.07,-2,982,0.74,-18.5,71.4,1,2025-09-24 10:48:40,1,0,1,0
2025-09-24 10:49:25,720.0,2.36,221.1,4.83,222.88,223.0,217.41,386.53,381.34,381.04,382.97,5.46,3.9,5.14,2.12,3.2,0.73,0.72,0.72,0.76,50.07,-2,982,0.74,-18.5,71.4,1,2025-09-24 10:49:25,1,0,1,0
2025-09-24 10:50:10,720.0,2.19,224.47,3.36,230.39,217.66,225.35,388.07,383.68,394.69,388.81,0.0,10.07,0.0,0.0,2.19,,,1.0,,50.09,-2,982,1.0,-18.5,71.3,1,2025-09-24 10:50:10,0,1,1,0
2025-09-24 10:50:55,,2.19,224.33,3.35,229.84,217.85,225.31,387.76,383.81,394.18,388.58,0.0,10.06,0.0,0.0,2.19,,,1.0,,50.09,-2,982,1.0,-18.5,71.2,1,2025-09-24 10:50:55,0,1,1,0
2025-09-24 10:51:40,720.0,2.17,224.07,3.33,229.25,216.57,226.4,386.14,383.65,394.61,388.14,0.0,9.99,0.0,0.0,2.17,,,1.0,,50.07,-2,982,1.0,-18.5,71.2,1,2025-09-24 10:51:40,0,1,1,0
2025-09-24 10:52:25,720.0,2.17,224.21,3.33,229.1,217.24,226.29,386.59,384.13,394.38,388.37,0.0,9.98,0.0,0.0,2.17,,,1.0,,50.07,-2,982,1.0,-18.5,71.4,1,2025-09-24 10:52:25,0,1,1,0
2025-09-24 10:53:10,720.0,2.17,224.26,3.32,228.91,217.49,226.38,386.64,384.43,394.29,388.45,0.0,9.97,0.0,0.0,2.17,,,1.0,,50.04,-2,982,1.0,-18.5,71.5,1,2025-09-24 10:53:10,0,1,1,0
2025-09-24 10:53:55,720.0,2.15,223.48,3.3,228.4,216.6,225.43,385.43,382.83,392.87,387.06,0.0,9.91,0.0,0.0,2.15,,,1.0,,50.05,-2,982,1.0,-17.9,72.1,1,2025-09-24 10:53:55,0,1,1,0
2025-09-24 10:54:40,720.0,2.15,223.5,3.3,228.54,216.65,225.3,385.59,382.76,393.04,387.13,0.0,9.9,0.0,0.0,2.15,,,1.0,,50.04,-2,982,1.0,-17.9,72.6,1,2025-09-24 10:54:40,0,1,1,0
2025-09-24 10:55:25,720.0,2.15,223.78,3.3,228.5,217.01,225.74,385.95,383.4,393.52,387.62,0.0,9.9,0.0,0.0,2.14,,,1.0,,50.01,-2,982,1.0,-17.9,73.1,1,2025-09-24 10:55:25,0,1,1,0
2025-09-24 10:56:10,721.0,2.15,223.9,3.29,228.74,217.09,226.07,386.07,383.74,393.69,387.83,0.0,9.88,0.0,0.0,2.15,,,1.0,,50.04,-2,982,1.0,-17.8,73.6,1,2025-09-24 10:56:10,0,1,1,0
2025-09-24 10:56:55,721.0,2.15,224.0,3.3,228.81,217.35,225.82,386.44,383.82,393.73,388.0,0.0,9.9,0.0,0.0,2.15,,,1.0,,50.04,-2,982,1.0,-17.8,74.1,1,2025-09-24 10:56:55,0,1,1,0
2025-09-24 10:57:40,721.0,2.14,224.27,3.29,228.89,217.27,226.66,386.43,384.48,394.52,388.48,0.0,9.86,0.0,0.0,2.14,,,1.0,,50.05,-2,982,1.0,-17.8,74.8,1,2025-09-24 10:57:40,0,1,1,0
2025-09-24 10:58:25,721.0,2.15,223.53,3.3,228.98,217.41,224.19,386.63,383.25,393.41,387.85,0.0,9.89,0.0,0.0,2.15,,,1.0,,50.05,-2,982,1.0,-17.7,75.3,1,2025-09-24 10:58:25,0,1,1,0
2025-09-24 10:59:10,721.0,2.14,223.92,3.28,228.65,216.82,226.3,385.83,383.78,394.0,387.87,0.0,9.84,0.0,0.0,2.14,,,1.0,,50.06,-2,983,1.0,-17.1,75.7,1,2025-09-24 10:59:10,0,1,1,0
2025-09-24 10:59:55,721.0,2.18,224.04,3.31,233.86,219.16,219.67,392.04,379.61,392.61,388.09,0.0,9.94,0.0,0.0,2.18,,,1.0,,50.05,-2,983,1.0,-17.1,76.1,1,2025-09-24 10:59:55,0,1,1,0
2025-09-24 11:00:40,721.0,2.18,224.42,3.32,234.23,219.22,219.81,392.77,380.21,393.28,388.75,0.0,9.95,0.0,0.0,2.18,,,1.0,,50.06,-2,983,1.0,-17.0,76.6,1,2025-09-24 11:00:40,0,1,1,0
2025-09-24 11:01:25,721.0,2.18,224.13,3.31,233.87,219.38,219.94,392.06,380.01,392.66,388.24,0.0,9.94,0.0,0.0,2.18,,,1.0,,50.04,-2,983,1.0,-16.3,78.0,1,2025-09-24 11:01:25,0,1,1,0
2025-09-24 11:02:10,721.0,2.19,224.12,3.32,234.69,220.01,217.67,393.85,379.04,391.85,388.25,0.0,9.98,0.0,0.0,2.19,,,1.0,,50.04,-2,983,1.0,-16.2,79.9,1,2025-09-24 11:02:10,0,1,1,0
2025-09-24 11:02:55,721.0,2.17,224.14,3.31,233.94,218.74,219.74,392.11,379.74,392.92,388.27,0.0,9.92,0.0,0.0,2.17,,,1.0,,50.03,-2,983,1.0,-14.8,81.9,1,2025-09-24 11:02:55,0,1,1,0
2025-09-24 11:03:40,721.0,2.17,223.6,3.31,234.59,219.02,217.2,392.91,377.78,392.16,387.77,0.0,9.92,0.0,0.0,2.17,,,1.0,,50.03,-2,983,1.0,-14.0,84.0,1,2025-09-24 11:03:40,0,1,1,0
2025-09-24 11:04:25,721.0,2.15,219.91,3.29,227.35,216.59,215.78,384.5,374.44,383.81,380.92,0.0,9.88,0.0,0.0,2.15,,,1.0,,49.99,-2,983,1.0,-13.2,85.8,1,2025-09-24 11:04:25,0,1,1,0
2025-09-24 11:05:10,721.0,2.16,223.2,3.3,231.63,218.44,219.53,389.83,379.29,390.76,386.63,0.0,9.9,0.0,0.0,2.16,,,1.0,,49.98,-2,983,1.0,-12.3,87.5,1,2025-09-24 11:05:10,0,1,1,0
2025-09-24 11:05:55,721.0,2.16,223.12,3.3,231.73,218.2,219.42,389.71,378.99,390.76,386.49,0.0,9.9,0.0,0.0,2.16,,,1.0,,50.0,-2,983,1.0,-11.6,88.8,1,2025-09-24 11:05:55,0,1,1,0
2025-09-24 11:06:40,721.0,2.2,225.47,3.33,235.33,220.11,220.98,394.5,382.0,395.24,390.46,0.0,9.98,0.0,0.0,2.2,,,1.0,,49.99,-2,983,1.0,-10.8,90.2,1,2025-09-24 11:06:40,0,1,1,0
2025-09-24 11:07:25,721.0,2.19,224.96,3.32,234.64,219.71,220.53,393.55,381.29,394.22,389.69,0.0,9.97,0.0,0.0,2.19,,,1.0,,50.0,-2,983,1.0,-10.1,91.1,1,2025-09-24 11:07:25,0,1,1,0
2025-09-24 11:08:10,721.0,2.19,224.78,3.32,234.4,219.46,220.49,393.13,381.01,394.01,389.38,0.0,9.96,0.0,0.0,2.19,,,1.0,,50.02,-2,983,1.0,-10.0,91.8,1,2025-09-24 11:08:10,0,1,1,0
2025-09-24 11:08:55,721.0,2.19,225.1,3.32,235.05,219.87,220.64,393.82,381.49,394.48,389.93,0.0,9.97,0.0,0.0,2.2,,,1.0,,49.99,-2,983,1.0,-9.3,92.4,1,2025-09-24 11:08:55,0,1,1,0
2025-09-24 11:09:40,721.0,2.19,224.86,3.32,234.27,219.88,220.64,393.19,381.5,393.84,389.51,0.0,9.97,0.0,0.0,2.19,,,1.0,,49.99,-2,983,1.0,-8.5,92.8,1,2025-09-24 11:09:40,0,1,1,0
2025-09-24 11:10:25,721.0,0.0,225.93,0.0,231.79,227.5,218.72,397.63,386.25,390.17,391.35,0.0,0.0,0.0,0.0,0.0,,,,,50.04,-2,983,,-8.4,93.2,1,2025-09-24 11:10:25,0,0,1,0
2025-09-24 11:11:10,721.0,0.0,226.01,0.0,231.59,227.61,218.79,397.72,386.62,390.13,391.49,0.0,0.0,0.0,0.0,0.0,,,,,50.03,-2,983,,-7.7,93.2,1,2025-09-24 11:11:10,0,0,1,0
2025-09-24 11:11:55,721.0,2.91,223.72,5.51,228.38,225.68,217.11,393.23,383.49,385.85,387.81,6.15,5.1,5.27,2.24,3.72,0.78,0.79,0.81,0.74,50.0,-2,983,0.79,-7.0,93.8,1,2025-09-24 11:11:55,1,0,1,0
2025-09-24 11:12:40,721.0,2.71,223.12,5.28,226.36,227.03,215.96,392.65,383.68,383.1,386.47,6.34,5.09,4.4,2.21,3.55,0.77,0.77,0.81,0.73,50.02,-2,983,0.77,-6.8,94.1,1,2025-09-24 11:12:40,1,0,1,0
2025-09-24 11:13:25,721.0,2.61,223.66,5.14,226.12,226.54,218.33,392.02,385.29,384.92,387.46,5.87,4.59,4.95,2.21,3.46,0.75,0.76,0.79,0.7,50.01,-2,983,0.76,-6.1,94.2,1,2025-09-24 11:13:25,1,0,1,0
2025-09-24 11:14:10,721.0,2.51,223.79,5.0,227.44,226.22,217.7,392.88,384.47,385.53,387.33,5.95,4.78,4.26,2.21,3.37,0.75,0.76,0.77,0.71,50.02,-2,983,0.75,-5.3,94.7,1,2025-09-24 11:14:10,1,0,1,0
2025-09-24 11:14:55,721.0,2.91,223.31,5.53,227.84,225.71,216.38,392.79,382.89,384.75,386.81,5.81,4.79,5.99,2.27,3.69,0.79,0.76,0.81,0.79,50.03,-2,983,0.79,-4.6,94.8,1,2025-09-24 11:14:55,1,0,1,0
2025-09-24 11:15:40,721.0,2.76,223.22,5.37,227.71,225.67,216.28,392.79,382.76,384.52,386.69,6.21,4.62,5.29,2.24,3.6,0.77,0.75,0.79,0.79,50.01,-2,983,0.78,-5.2,94.7,1,2025-09-24 11:15:40,1,0,1,0
2025-09-24 11:16:25,721.0,2.72,224.01,5.29,228.67,226.59,216.62,394.39,383.72,385.94,388.02,5.67,4.47,5.72,2.26,3.55,0.76,0.74,0.78,0.76,50.0,-2,983,0.77,-5.3,94.7,1,2025-09-24 11:16:25,1,0,1,0
2025-09-24 11:17:10,721.0,2.64,223.45,5.19,228.19,226.03,216.13,393.37,382.95,384.64,386.86,5.83,4.69,5.07,2.24,3.49,0.76,0.73,0.77,0.77,50.0,-2,983,0.76,-5.4,94.3,1,2025-09-24 11:17:10,1,0,1,0
2025-09-24 11:17:55,721.0,2.62,223.18,5.19,228.1,225.19,216.26,392.56,382.33,384.87,386.59,5.48,4.45,5.57,2.23,3.47,0.76,0.73,0.78,0.76,50.01,-2,983,0.76,-5.4,94.0,1,2025-09-24 11:17:55,1,0,1,0
2025-09-24 11:18:40,721.0,2.64,222.88,5.2,227.83,225.68,215.9,392.57,382.09,383.52,386.06,5.98,4.6,5.03,2.23,3.49,0.76,0.73,0.78,0.78,50.01,-2,983,0.76,-6.0,93.2,1,2025-09-24 11:18:40,1,0,1,0
2025-09-24 11:19:25,721.0,2.61,223.04,5.14,227.64,225.72,215.75,392.32,382.15,384.08,386.19,5.49,4.65,5.27,2.23,3.44,0.76,0.74,0.77,0.77,50.0,-2,983,0.76,-6.1,92.2,1,2025-09-24 11:19:25,1,0,1,0
