readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status
2025-09-18 01:13:58,118,3.22,241.67,5.82,17.45,235.26,238.6,251.15,410.38,424.18,421.32,418.63,6.81,4.49,6.16,,,,2.71,,,,4.22,,,,0.77,0.76,0.79,0.75,49.92,0,149,,1,4.7,89.0,1,2025-09-18 01:13:58,1,0,1
2025-09-18 01:14:43,118,3.21,241.73,5.81,17.44,235.51,238.54,251.14,410.66,423.95,421.56,418.72,6.77,4.45,6.22,,,,2.66,,,,4.22,,,,0.76,0.76,0.79,0.74,49.95,0,149,,1,4.2,86.6,1,2025-09-18 01:14:43,1,0,1
2025-09-18 01:15:28,118,3.22,241.9,5.8,17.39,235.73,238.6,251.36,410.78,424.37,421.7,418.91,6.78,4.48,6.14,,,,2.72,,,,4.22,,,,0.77,0.76,0.8,0.75,49.96,0,149,,1,4.2,84.4,1,2025-09-18 01:15:28,1,0,1
2025-09-18 01:16:13,118,3.2,242.05,5.81,17.42,235.71,238.83,251.62,410.97,424.79,422.12,419.3,6.77,4.51,6.14,,,,2.72,,,,4.19,,,,0.76,0.76,0.79,0.74,49.98,0,149,,1,4.2,82.9,1,2025-09-18 01:16:13,1,0,1
2025-09-18 01:16:58,119,3.21,242.82,5.81,17.34,235.34,237.82,255.3,409.77,427.14,425.02,420.65,6.64,4.45,6.25,,,,2.72,,,,4.21,,,,0.76,0.74,0.8,0.74,50.0,0,149,,1,4.1,80.6,1,2025-09-18 01:16:58,1,0,1
2025-09-18 01:17:43,119,3.2,242.84,5.8,17.39,235.62,238.06,254.85,410.22,426.96,424.87,420.68,6.73,4.37,6.3,,,,2.73,,,,4.24,,,,0.76,0.74,0.81,0.74,49.99,0,149,,1,4.0,78.7,1,2025-09-18 01:17:43,1,0,1
2025-09-18 01:18:28,119,1.77,242.72,5.81,17.43,235.35,238.11,254.51,410.2,426.87,424.34,420.47,6.76,4.4,6.27,,,,0.0,,,,0.09,,,,0.33,-0.03,1.0,0.01,49.98,0,149,,1,4.0,77.3,1,2025-09-18 01:18:28,1,0,1
2025-09-18 01:19:13,119,0.07,244.63,0.09,0.28,237.95,238.2,257.74,412.36,429.61,429.39,423.79,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,149,,1,3.9,77.0,1,2025-09-18 01:19:13,0,1,1
2025-09-18 01:19:58,119,0.07,244.65,0.09,0.28,238.0,238.09,257.87,412.31,429.63,429.55,423.83,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,149,,1,3.9,78.9,1,2025-09-18 01:19:58,0,1,1
2025-09-18 01:20:43,119,0.07,244.63,0.09,0.28,238.59,238.08,257.23,412.81,429.06,429.49,423.79,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,149,,1,3.9,81.7,1,2025-09-18 01:20:43,0,1,1
2025-09-18 01:21:28,119,0.07,244.75,0.09,0.28,238.73,238.08,257.45,412.93,429.25,429.81,424.0,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,149,,1,3.9,83.7,1,2025-09-18 01:21:28,0,1,1
2025-09-18 01:22:13,119,0.07,244.23,0.09,0.28,238.46,238.71,255.52,413.24,428.1,427.88,423.07,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,149,,1,4.0,85.6,1,2025-09-18 01:22:13,0,1,1
2025-09-18 01:22:58,119,0.07,244.24,0.09,0.28,238.65,238.5,255.58,413.22,427.97,428.1,423.1,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,149,,1,4.0,87.5,1,2025-09-18 01:22:58,0,1,1
2025-09-18 01:23:43,119,0.07,244.35,0.09,0.28,238.13,237.57,257.32,411.99,428.7,429.21,423.3,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,149,,1,4.1,89.1,1,2025-09-18 01:23:43,0,1,1
2025-09-18 01:24:28,119,0.07,244.28,0.09,0.28,238.91,236.63,257.29,412.09,427.75,429.43,423.09,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,149,,1,4.2,90.5,1,2025-09-18 01:24:28,0,1,1
2025-09-18 01:25:13,119,0.07,244.21,0.09,0.28,238.95,236.51,257.17,411.76,427.66,429.75,422.99,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,149,,1,4.7,91.7,1,2025-09-18 01:25:13,0,1,1
2025-09-18 01:25:58,119,0.07,244.35,0.09,0.28,238.68,237.76,256.6,412.61,428.23,429.02,423.29,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.72,0,149,,1,4.7,92.5,1,2025-09-18 01:25:58,0,1,1
2025-09-18 01:26:43,119,3.21,242.38,5.82,17.46,236.9,238.17,252.13,411.37,424.67,423.53,419.86,6.86,4.45,6.15,,,,2.75,,,,4.24,,,,0.77,0.76,0.79,0.75,49.93,0,149,,1,4.8,93.1,1,2025-09-18 01:26:43,1,0,1
2025-09-18 01:27:28,119,3.22,242.46,5.84,17.51,236.83,238.01,252.56,411.41,424.65,423.94,420.0,6.83,4.46,6.22,,,,2.69,,,,4.23,,,,0.77,0.76,0.8,0.76,49.95,0,149,,1,4.8,93.2,1,2025-09-18 01:27:28,1,0,1
2025-09-18 01:28:13,119,3.22,240.81,5.8,17.39,234.73,237.07,250.62,408.59,422.41,420.32,417.04,6.79,4.5,6.11,,,,2.66,,,,4.16,,,,0.77,0.77,0.79,0.75,49.96,0,149,,1,4.8,92.8,1,2025-09-18 01:28:13,1,0,1
2025-09-18 01:28:58,119,3.21,240.76,5.78,17.38,234.65,237.09,250.53,408.54,422.34,420.25,417.05,6.78,4.48,6.13,,,,2.63,,,,4.19,,,,0.77,0.77,0.8,0.75,50.0,0,149,,1,4.8,91.8,1,2025-09-18 01:28:58,1,0,1
2025-09-18 01:29:43,119,3.21,240.76,5.79,17.36,234.4,237.63,250.25,408.79,422.53,420.16,417.14,6.74,4.47,6.15,,,,2.66,,,,4.15,,,,0.77,0.77,0.8,0.75,50.01,0,149,,1,4.7,90.0,1,2025-09-18 01:29:43,1,0,1
2025-09-18 01:30:28,119,3.2,240.56,5.78,17.29,234.77,236.63,250.29,408.25,421.74,420.15,416.71,6.67,4.51,6.11,,,,2.62,,,,4.16,,,,0.77,0.77,0.79,0.75,49.96,0,149,,1,4.7,87.6,1,2025-09-18 01:30:28,1,0,1
2025-09-18 01:31:13,119,3.23,243.29,5.84,17.52,236.9,237.22,255.75,410.6,427.03,426.75,421.46,6.7,4.46,6.37,,,,2.77,,,,4.24,,,,0.76,0.74,0.81,0.74,49.98,0,149,,1,4.2,84.3,1,2025-09-18 01:31:13,1,0,1
2025-09-18 01:31:58,119,3.22,243.27,5.78,17.34,237.18,236.94,255.69,410.6,426.73,426.94,421.42,6.6,4.42,6.31,,,,2.77,,,,4.22,,,,0.76,0.74,0.8,0.74,49.97,0,149,,1,4.2,81.4,1,2025-09-18 01:31:58,1,0,1
2025-09-18 01:32:43,119,3.21,243.67,5.81,17.42,236.87,236.97,257.18,410.36,428.07,427.98,422.13,6.67,4.39,6.37,,,,2.79,,,,4.27,,,,0.76,0.73,0.8,0.74,50.0,0,149,,1,4.1,77.9,1,2025-09-18 01:32:43,1,0,1
2025-09-18 01:33:28,119,3.23,244.98,5.87,17.62,238.71,238.07,258.16,412.9,429.87,430.41,424.39,6.74,4.42,6.47,,,,2.79,,,,4.32,,,,0.75,0.72,0.8,0.74,50.0,0,149,,1,4.0,75.9,1,2025-09-18 01:33:28,1,0,1
2025-09-18 01:34:13,119,0.07,246.45,0.09,0.28,241.52,238.75,259.08,415.93,431.25,433.62,426.93,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,149,,1,3.9,74.0,1,2025-09-18 01:34:13,0,1,1
2025-09-18 01:34:58,119,0.07,246.41,0.09,0.28,241.01,238.95,259.27,415.66,431.59,433.35,426.87,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,149,,1,3.4,73.6,1,2025-09-18 01:34:58,0,1,1
2025-09-18 01:35:43,119,0.07,246.42,0.09,0.28,241.15,238.87,259.25,415.71,431.5,433.45,426.89,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,149,,1,3.4,76.3,1,2025-09-18 01:35:43,0,1,1
2025-09-18 01:36:28,119,0.07,246.3,0.09,0.28,241.65,239.2,258.2,416.31,430.87,432.84,426.67,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,149,,1,3.4,79.1,1,2025-09-18 01:36:28,0,1,1
2025-09-18 01:37:13,119,0.07,246.24,0.09,0.28,241.31,238.75,258.67,415.75,431.19,432.83,426.56,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,149,,1,3.5,81.9,1,2025-09-18 01:37:13,0,1,1
2025-09-18 01:37:58,119,0.07,246.36,0.09,0.28,240.48,238.7,259.91,414.98,431.94,433.46,426.79,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,149,,1,3.9,84.0,1,2025-09-18 01:37:58,0,1,1
2025-09-18 01:38:43,119,0.07,246.22,0.09,0.28,241.02,238.78,258.85,415.52,431.08,432.99,426.53,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,149,,1,3.9,85.8,1,2025-09-18 01:38:43,0,1,1
2025-09-18 01:39:28,119,0.07,246.23,0.09,0.28,241.3,238.8,258.59,415.78,430.87,433.0,426.55,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,149,,1,4.0,87.5,1,2025-09-18 01:39:28,0,1,1
2025-09-18 01:40:13,119,0.07,246.44,0.09,0.28,241.31,238.79,259.21,415.78,431.4,433.56,426.78,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,149,,1,4.1,89.2,1,2025-09-18 01:40:13,0,1,1
2025-09-18 01:40:58,119,0.07,246.1,0.09,0.28,241.63,240.57,256.11,417.6,430.21,431.12,426.31,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,149,,1,4.2,90.6,1,2025-09-18 01:40:58,0,1,1
2025-09-18 01:41:43,119,0.07,246.5,0.09,0.28,241.0,239.9,258.59,416.47,431.81,432.75,427.01,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,149,,1,4.7,91.9,1,2025-09-18 01:41:43,0,1,1
2025-09-18 01:42:28,119,0.07,246.48,0.09,0.28,241.4,239.61,258.42,416.57,431.41,432.94,426.97,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,149,,1,4.8,92.7,1,2025-09-18 01:42:28,0,1,1
2025-09-18 01:43:13,119,3.53,246.43,6.57,19.71,241.27,239.61,258.4,416.46,431.39,432.81,424.7,9.2,4.31,6.2,,,,3.29,,,,4.87,,,,0.74,0.71,0.79,0.72,49.98,0,149,,1,4.9,93.4,1,2025-09-18 01:43:13,1,0,1
2025-09-18 01:43:58,119,3.23,244.88,5.89,17.66,238.66,239.64,256.34,414.22,429.61,428.77,424.2,6.79,4.46,6.41,,,,2.85,,,,4.33,,,,0.75,0.73,0.8,0.74,49.97,0,150,,1,5.0,93.9,1,2025-09-18 01:43:58,1,0,1
2025-09-18 01:44:43,119,3.25,244.57,5.89,17.67,238.7,240.14,254.86,414.69,428.75,427.51,423.65,6.85,4.47,6.35,,,,2.84,,,,4.33,,,,0.76,0.74,0.79,0.74,49.96,0,150,,1,5.0,94.0,1,2025-09-18 01:44:43,1,0,1
2025-09-18 01:45:28,119,3.24,244.69,5.87,17.62,238.81,240.33,254.84,414.87,428.95,427.78,423.87,6.8,4.48,6.34,,,,2.82,,,,4.28,,,,0.76,0.74,0.79,0.74,49.95,0,150,,1,4.9,93.7,1,2025-09-18 01:45:28,1,0,1
2025-09-18 01:46:13,119,3.24,245.33,5.85,17.55,238.42,239.35,258.21,413.76,431.0,430.44,425.0,6.66,4.45,6.44,,,,2.87,,,,4.35,,,,0.75,0.72,0.8,0.73,49.94,0,150,,1,4.9,93.1,1,2025-09-18 01:46:13,1,0,1
2025-09-18 01:46:58,119,3.24,245.36,5.85,17.59,238.72,239.25,258.11,413.93,430.83,430.38,425.05,6.73,4.43,6.42,,,,2.87,,,,4.34,,,,0.75,0.72,0.8,0.73,49.96,0,150,,1,4.9,92.2,1,2025-09-18 01:46:58,1,0,1
2025-09-18 01:47:43,119,3.23,245.38,5.87,17.62,238.37,239.16,258.6,413.55,431.18,430.51,425.08,6.72,4.46,6.45,,,,2.86,,,,4.33,,,,0.76,0.72,0.81,0.74,49.96,0,150,,1,4.8,90.6,1,2025-09-18 01:47:43,1,0,1
2025-09-18 01:48:28,119,3.24,245.33,5.88,17.64,238.55,239.14,258.51,413.52,431.15,430.35,425.01,6.72,4.46,6.46,,,,2.82,,,,4.33,,,,0.75,0.72,0.79,0.73,49.95,0,150,,1,4.8,89.0,1,2025-09-18 01:48:28,1,0,1
2025-09-18 01:49:13,119,3.24,245.37,5.85,17.54,238.5,239.28,258.49,413.63,431.3,430.27,425.07,6.7,4.43,6.41,,,,2.87,,,,4.35,,,,0.75,0.72,0.8,0.73,49.96,0,150,,1,4.8,87.7,1,2025-09-18 01:49:13,1,0,1
2025-09-18 01:49:58,119,3.23,245.31,5.88,17.63,238.11,239.28,258.53,413.43,431.25,430.15,424.95,6.74,4.4,6.49,,,,2.83,,,,4.3,,,,0.75,0.72,0.8,0.73,49.95,0,150,,1,4.7,86.6,1,2025-09-18 01:49:58,1,0,1
2025-09-18 01:50:43,119,3.23,245.34,5.83,17.5,238.0,239.25,258.78,413.31,431.42,430.35,425.03,6.66,4.42,6.41,,,,2.86,,,,4.3,,,,0.75,0.72,0.8,0.73,49.94,0,150,,1,4.7,85.0,1,2025-09-18 01:50:43,1,0,1
2025-09-18 01:51:28,119,3.23,245.35,5.86,17.58,238.1,239.51,258.59,413.48,431.43,430.21,425.04,6.73,4.4,6.44,,,,2.87,,,,4.31,,,,0.75,0.72,0.8,0.73,49.95,0,150,,1,4.6,83.9,1,2025-09-18 01:51:28,1,0,1
2025-09-18 01:52:13,120,3.23,245.73,5.86,17.57,238.18,238.95,259.96,413.28,432.2,431.62,425.7,6.66,4.44,6.48,,,,2.86,,,,4.36,,,,0.75,0.72,0.8,0.73,49.95,0,150,,1,4.2,83.2,1,2025-09-18 01:52:13,1,0,1
2025-09-18 01:52:58,120,3.23,245.82,5.88,17.65,238.21,239.27,259.98,413.6,432.35,431.65,425.86,6.67,4.43,6.54,,,,2.87,,,,4.31,,,,0.75,0.71,0.81,0.73,49.97,0,150,,1,4.2,82.1,1,2025-09-18 01:52:58,1,0,1
2025-09-18 01:53:43,120,3.22,245.65,5.87,17.6,238.84,238.98,259.14,413.8,431.5,431.38,425.56,6.66,4.46,6.48,,,,2.85,,,,4.3,,,,0.75,0.72,0.8,0.73,49.97,0,150,,1,4.1,80.5,1,2025-09-18 01:53:43,1,0,1
2025-09-18 01:54:28,120,3.23,245.7,5.89,17.68,238.79,239.66,258.65,414.35,431.65,430.91,425.64,6.74,4.52,6.41,,,,2.88,,,,4.34,,,,0.75,0.72,0.8,0.73,49.98,0,150,,1,4.1,79.3,1,2025-09-18 01:54:28,1,0,1
2025-09-18 01:55:13,120,3.22,245.56,5.81,17.43,239.04,240.07,257.58,414.92,431.07,430.19,425.39,6.66,4.44,6.32,,,,2.82,,,,4.3,,,,0.75,0.73,0.79,0.73,49.97,0,150,,1,4.0,79.3,1,2025-09-18 01:55:13,1,0,1
2025-09-18 01:55:58,120,3.21,244.99,5.86,17.57,239.8,240.91,254.27,416.03,429.03,427.99,424.35,6.79,4.52,6.25,,,,2.84,,,,4.28,,,,0.75,0.74,0.77,0.73,49.95,0,150,,1,4.0,79.8,1,2025-09-18 01:55:58,1,0,1
2025-09-18 01:56:43,120,3.21,245.16,5.86,17.57,239.31,240.21,255.79,415.4,429.73,428.91,424.68,6.81,4.43,6.33,,,,2.85,,,,4.28,,,,0.75,0.73,0.78,0.74,49.97,0,150,,1,4.0,79.0,1,2025-09-18 01:56:43,1,0,1
2025-09-18 01:57:28,120,3.2,244.95,5.84,17.53,238.99,240.44,255.41,415.2,429.48,428.39,424.36,6.79,4.4,6.34,,,,2.79,,,,4.31,,,,0.75,0.73,0.77,0.74,49.96,0,150,,1,3.9,78.6,1,2025-09-18 01:57:28,1,0,1
2025-09-18 01:58:13,120,3.2,244.94,5.84,17.52,238.98,240.43,255.42,415.18,429.48,428.22,424.26,6.81,4.41,6.3,,,,2.79,,,,4.28,,,,0.75,0.73,0.77,0.74,49.97,0,151,,1,3.9,79.3,1,2025-09-18 01:58:13,1,0,1
2025-09-18 01:58:58,120,3.2,245.06,5.83,17.5,238.84,240.48,255.86,415.1,429.91,428.51,424.51,6.78,4.4,6.32,,,,2.79,,,,4.29,,,,0.75,0.73,0.78,0.73,50.0,0,151,,1,3.9,79.1,1,2025-09-18 01:58:58,1,0,1
2025-09-18 01:59:43,120,0.07,246.63,0.09,0.28,241.7,241.11,257.09,418.13,431.53,432.03,427.23,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,151,,1,3.4,79.1,1,2025-09-18 01:59:43,0,1,1
2025-09-18 02:00:28,120,0.07,246.75,0.09,0.28,241.98,241.01,257.25,418.28,431.58,432.41,427.43,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,151,,1,3.4,80.0,1,2025-09-18 02:00:28,0,1,1
2025-09-18 02:01:13,120,0.07,247.51,0.09,0.28,241.69,240.12,260.73,417.26,433.87,435.21,428.78,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,151,,1,3.4,82.6,1,2025-09-18 02:01:13,0,1,1
2025-09-18 02:01:58,120,0.07,247.65,0.09,0.28,242.17,239.84,260.94,417.43,433.82,435.81,429.02,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,151,,1,3.9,85.0,1,2025-09-18 02:01:58,0,1,1
2025-09-18 02:02:43,120,0.07,247.55,0.09,0.28,242.57,238.91,261.17,416.98,433.23,436.35,428.85,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.93,0,151,,1,4.0,87.1,1,2025-09-18 02:02:43,0,1,1
2025-09-18 02:03:28,120,0.07,247.83,0.09,0.28,242.78,239.41,261.3,417.59,433.77,436.64,429.33,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,151,,1,4.0,88.6,1,2025-09-18 02:03:28,0,1,1
2025-09-18 02:04:13,120,0.07,247.77,0.09,0.28,243.17,239.16,261.04,417.97,433.06,436.65,429.22,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.93,0,151,,1,4.1,89.9,1,2025-09-18 02:04:13,0,1,1
2025-09-18 02:04:58,120,0.07,247.58,0.09,0.28,243.0,239.08,260.66,417.5,432.92,436.27,428.96,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.92,0,151,,1,4.2,90.9,1,2025-09-18 02:04:58,0,1,1
2025-09-18 02:05:43,120,0.07,247.74,0.09,0.28,242.99,239.31,260.93,417.69,433.36,436.35,429.21,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,151,,1,4.7,91.9,1,2025-09-18 02:05:43,0,1,1
2025-09-18 02:06:28,120,0.07,247.95,0.09,0.28,242.84,239.86,261.15,418.03,434.02,436.56,429.54,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,151,,1,4.8,92.7,1,2025-09-18 02:06:28,0,1,1
2025-09-18 02:07:13,120,3.23,246.3,5.88,17.65,240.05,239.27,259.57,415.1,432.13,432.79,426.67,6.78,4.44,6.42,,,,2.88,,,,4.33,,,,0.75,0.72,0.79,0.74,49.97,0,151,,1,4.9,93.3,1,2025-09-18 02:07:13,1,0,1
2025-09-18 02:07:58,120,3.26,246.21,5.92,17.75,239.94,239.22,259.46,414.96,431.99,432.6,426.52,6.8,4.46,6.49,,,,2.91,,,,4.36,,,,0.75,0.72,0.79,0.74,49.94,0,151,,1,5.0,93.5,1,2025-09-18 02:07:58,1,0,1
2025-09-18 02:08:43,120,3.25,244.38,5.88,17.65,237.9,238.07,257.07,412.3,428.91,428.86,423.35,6.83,4.45,6.37,,,,2.79,,,,4.29,,,,0.76,0.74,0.8,0.75,49.94,0,151,,1,4.9,93.0,1,2025-09-18 02:08:43,1,0,1
2025-09-18 02:09:28,120,3.24,244.36,5.87,17.6,237.77,238.04,257.26,412.24,429.01,428.7,423.31,6.81,4.46,6.34,,,,2.81,,,,4.27,,,,0.76,0.74,0.8,0.74,49.95,0,151,,1,4.9,91.9,1,2025-09-18 02:09:28,1,0,1
2025-09-18 02:10:13,120,3.23,244.25,5.82,17.47,237.8,238.02,256.92,412.07,428.78,428.68,423.2,6.75,4.43,6.3,,,,2.82,,,,4.3,,,,0.76,0.73,0.79,0.74,49.95,0,151,,1,4.9,90.6,1,2025-09-18 02:10:13,1,0,1
2025-09-18 02:10:58,120,3.25,245.68,5.91,17.73,240.37,240.13,256.54,416.13,430.21,430.41,425.58,6.9,4.49,6.34,,,,2.88,,,,4.33,,,,0.76,0.74,0.79,0.74,49.95,0,151,,1,4.8,88.4,1,2025-09-18 02:10:58,1,0,1
2025-09-18 02:11:43,120,3.23,245.48,5.82,17.64,240.84,240.4,255.19,416.77,429.26,429.63,425.22,6.87,4.5,6.28,,,,2.88,,,,4.34,,,,0.75,0.74,0.77,0.74,49.96,0,151,,1,4.8,85.5,1,2025-09-18 02:11:43,1,0,1
2025-09-18 02:12:28,120,3.25,245.69,5.87,17.61,240.98,239.73,256.37,416.31,429.72,430.79,425.6,6.81,4.46,6.34,,,,2.88,,,,4.35,,,,0.75,0.74,0.78,0.74,49.96,0,151,,1,4.8,82.7,1,2025-09-18 02:12:28,1,0,1
2025-09-18 02:13:13,120,3.25,245.67,5.87,17.63,240.29,239.96,256.76,415.91,430.25,430.54,425.57,6.8,4.47,6.36,,,,2.86,,,,4.37,,,,0.75,0.73,0.78,0.74,49.95,0,151,,1,4.7,80.3,0,2025-09-18 02:13:13,1,0,0
2025-09-18 02:13:58,120,3.24,245.3,5.88,17.65,240.34,240.28,255.27,416.23,429.22,429.28,424.91,6.85,4.5,6.3,,,,2.86,,,,4.34,,,,0.75,0.74,0.78,0.74,49.95,0,151,,1,4.6,78.0,0,2025-09-18 02:13:58,1,0,0
2025-09-18 02:14:43,120,3.23,245.69,5.88,17.64,239.86,240.82,256.38,416.28,430.66,429.84,425.59,6.8,4.53,6.31,,,,2.85,,,,4.31,,,,0.75,0.73,0.77,0.73,49.94,0,151,,1,4.2,75.4,0,2025-09-18 02:14:43,1,0,0
2025-09-18 02:15:28,120,3.23,246.77,5.84,17.63,239.74,239.63,260.94,415.15,433.64,433.73,427.5,6.75,4.45,6.43,,,,2.94,,,,4.38,,,,0.74,0.71,0.79,0.73,49.95,0,151,,1,4.1,72.7,0,2025-09-18 02:15:28,1,0,0
2025-09-18 02:16:13,120,3.22,246.4,5.88,17.63,239.61,240.35,259.1,415.67,432.74,432.12,426.84,6.78,4.45,6.39,,,,2.92,,,,4.36,,,,0.75,0.72,0.79,0.73,49.95,0,151,,1,4.0,69.5,0,2025-09-18 02:16:13,1,0,0
2025-09-18 02:16:58,120,0.07,248.11,0.09,0.28,242.24,240.85,261.24,418.37,434.94,436.13,429.81,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,151,,1,3.5,67.0,0,2025-09-18 02:16:58,0,1,0
2025-09-18 02:17:43,120,0.07,248.13,0.09,0.28,241.93,240.8,261.65,418.06,435.26,436.22,429.85,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,151,,1,3.4,66.9,0,2025-09-18 02:17:43,0,1,0
2025-09-18 02:18:28,120,0.07,248.15,0.09,0.28,241.85,241.02,261.57,418.18,435.38,436.09,429.88,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,151,,1,3.3,69.7,0,2025-09-18 02:18:28,0,1,0
2025-09-18 02:19:13,120,0.07,248.1,0.09,0.28,242.05,241.07,261.25,418.33,435.14,435.91,429.79,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,151,,1,3.3,72.7,0,2025-09-18 02:19:13,0,1,0
2025-09-18 02:19:58,120,0.07,248.19,0.09,0.28,242.14,241.04,261.38,418.45,435.4,436.13,430.0,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,3.4,74.9,0,2025-09-18 02:19:58,0,1,0
2025-09-18 02:20:43,120,0.07,248.28,0.09,0.28,242.02,241.12,261.71,418.41,435.4,436.24,430.11,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,3.4,76.1,0,2025-09-18 02:20:43,0,1,0
2025-09-18 02:21:28,120,0.07,248.31,0.09,0.28,242.21,241.21,261.52,418.65,435.5,436.35,430.17,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,3.4,77.4,0,2025-09-18 02:21:28,0,1,0
2025-09-18 02:22:13,120,0.07,248.43,0.09,0.28,242.51,241.19,261.58,418.9,435.53,436.66,430.36,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,151,,1,3.9,78.5,0,2025-09-18 02:22:13,0,1,0
2025-09-18 02:22:58,120,0.07,248.71,0.09,0.28,242.36,240.91,262.87,418.52,436.42,437.66,430.87,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,3.9,80.0,0,2025-09-18 02:22:58,0,1,0
2025-09-18 02:23:43,120,0.07,248.78,0.09,0.28,242.67,240.7,262.97,418.61,436.33,438.01,430.99,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,4.0,82.7,0,2025-09-18 02:23:43,0,1,0
2025-09-18 02:24:28,120,0.07,248.68,0.09,0.28,242.38,240.47,263.18,418.16,436.32,437.95,430.81,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,4.0,85.0,0,2025-09-18 02:24:28,0,1,0
2025-09-18 02:25:13,120,0.07,246.51,0.09,0.28,241.62,239.61,258.29,416.76,431.3,433.01,427.02,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,151,,1,4.1,86.9,0,2025-09-18 02:25:13,0,1,0
