readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,df2_time,Temperature (°C),Humidity (%),Door Status,compressor_on,heater_on
2025-09-18 01:11:43,316.0,2.95,241.96,5.9,17.71,235.58,238.18,252.12,410.29,424.67,422.44,419.06,7.15,4.49,6.07,,,,3.09,,,,4.29,,,,0.68,0.67,0.69,0.69,49.96,0,450,,1,2025-09-18 01:11:43,-6.9,53.2,0,1,0
2025-09-18 01:12:28,316.0,2.94,241.97,5.95,17.85,235.3,238.6,252.01,410.41,424.93,421.93,419.05,7.77,3.83,6.25,,,,3.09,,,,4.31,,,,0.69,0.65,0.7,0.71,49.98,0,450,,1,2025-09-18 01:12:28,-7.6,53.9,0,1,0
2025-09-18 01:13:13,316.0,2.91,241.85,5.93,17.49,235.09,238.48,251.98,410.13,424.8,421.9,418.94,7.47,3.84,6.19,,,,3.09,,,,4.28,,,,0.68,0.64,0.69,0.71,49.96,0,450,,1,2025-09-18 01:13:13,-8.4,54.6,0,1,0
2025-09-18 01:13:58,316.0,2.89,241.74,5.85,17.67,235.46,238.42,251.33,410.39,424.19,421.65,418.74,7.74,3.99,5.94,,,,3.08,,,,4.23,,,,0.67,0.66,0.67,0.69,49.93,0,450,,1,2025-09-18 01:13:58,-9.1,55.0,0,1,0
2025-09-18 01:14:43,316.0,2.89,241.82,5.88,17.65,235.55,238.48,251.42,410.52,424.26,421.94,418.9,7.64,4.08,5.92,,,,3.09,,,,4.24,,,,0.67,0.65,0.66,0.7,49.95,0,450,,1,2025-09-18 01:14:43,-9.3,55.3,0,1,0
2025-09-18 01:15:28,316.0,2.85,241.84,5.84,17.53,235.78,238.6,251.15,410.83,424.18,421.65,418.96,7.27,3.81,6.46,,,,3.09,,,,4.26,,,,0.68,0.64,0.7,0.69,49.96,0,450,,1,2025-09-18 01:15:28,-10.0,55.2,0,1,0
2025-09-18 01:16:13,316.0,2.84,242.14,5.81,17.44,236.13,238.65,251.6,411.25,424.73,422.32,419.43,6.96,4.1,6.38,,,,3.1,,,,4.25,,,,0.68,0.65,0.7,0.68,49.99,0,450,,1,2025-09-18 01:16:13,-10.7,55.2,0,1,0
2025-09-18 01:16:58,316.0,2.85,242.89,5.85,17.56,235.31,238.02,255.31,409.99,427.16,425.15,420.77,7.53,4.06,5.98,,,,3.13,,,,4.24,,,,0.66,0.64,0.66,0.69,50.0,0,451,,1,2025-09-18 01:16:58,-10.8,55.0,0,1,0
2025-09-18 01:17:43,316.0,2.82,242.87,5.85,17.56,235.68,238.14,254.8,410.13,427.09,424.85,420.69,7.36,3.62,6.57,,,,3.14,,,,4.29,,,,0.67,0.61,0.71,0.69,50.0,0,451,,1,2025-09-18 01:17:43,-11.5,54.7,0,1,0
2025-09-18 01:18:28,316.0,2.81,244.51,5.86,17.57,238.03,238.66,256.85,412.83,429.22,428.75,423.63,7.0,4.23,6.34,,,,3.24,,,,4.33,,,,0.66,0.6,0.69,0.69,49.98,0,451,,1,2025-09-18 01:18:28,-11.6,54.3,0,1,0
2025-09-18 01:19:13,316.0,2.83,244.66,5.89,17.67,237.91,238.07,257.99,412.21,429.72,429.58,423.84,7.5,4.05,6.13,,,,3.24,,,,4.31,,,,0.65,0.61,0.65,0.68,49.97,0,451,,1,2025-09-18 01:19:13,-12.3,53.8,0,1,0
2025-09-18 01:19:58,316.0,2.81,244.64,5.9,17.71,238.22,238.08,257.62,412.49,429.4,429.52,423.8,7.46,3.57,6.68,,,,3.24,,,,4.36,,,,0.65,0.61,0.65,0.68,49.99,0,451,,1,2025-09-18 01:19:58,-12.4,53.4,0,1,0
2025-09-18 01:20:43,316.0,2.81,244.68,5.88,17.65,238.65,238.2,257.19,412.96,429.13,429.51,423.87,7.26,3.67,6.72,,,,3.24,,,,4.29,,,,0.66,0.59,0.7,0.68,49.99,0,451,,1,2025-09-18 01:20:43,-12.4,52.8,0,1,0
2025-09-18 01:21:28,316.0,2.79,244.75,5.89,17.66,238.6,238.28,257.45,412.92,429.29,429.76,423.99,7.58,3.65,6.43,,,,3.25,,,,4.31,,,,0.65,0.6,0.66,0.69,49.99,0,451,,1,2025-09-18 01:21:28,-13.1,52.1,0,1,0
2025-09-18 01:22:13,316.0,2.78,244.19,5.86,17.42,238.42,238.86,255.3,413.34,428.03,427.66,423.01,6.99,3.92,6.51,,,,3.22,,,,4.27,,,,0.65,0.63,0.67,0.65,49.95,0,451,,1,2025-09-18 01:22:13,-13.2,51.4,0,1,0
2025-09-18 01:22:58,316.0,2.76,244.2,5.86,17.59,238.42,238.41,255.78,412.95,428.07,428.08,423.03,7.69,3.74,6.17,,,,3.22,,,,4.29,,,,0.64,0.61,0.63,0.69,49.95,0,451,,1,2025-09-18 01:22:58,-13.9,50.7,0,1,0
2025-09-18 01:23:43,316.0,2.75,244.34,5.86,17.59,238.25,237.41,257.36,411.93,428.6,429.32,423.28,7.64,3.56,6.4,,,,3.23,,,,4.3,,,,0.65,0.58,0.68,0.69,49.95,0,451,,1,2025-09-18 01:23:43,-13.9,50.2,0,1,0
2025-09-18 01:24:28,316.0,2.76,244.19,5.82,17.51,238.71,236.72,257.13,411.74,427.81,429.51,423.02,7.38,3.5,6.62,,,,3.22,,,,4.25,,,,0.64,0.61,0.64,0.68,49.95,0,451,,1,2025-09-18 01:24:28,-14.0,49.6,0,1,0
2025-09-18 01:25:13,316.0,2.73,244.13,5.77,17.31,239.06,236.65,256.67,411.81,427.68,429.82,423.1,7.16,4.09,6.06,,,,3.23,,,,4.25,,,,0.64,0.61,0.66,0.66,49.93,0,451,,1,2025-09-18 01:25:13,-14.6,48.9,0,1,0
2025-09-18 01:25:58,316.0,2.71,241.49,5.74,17.22,236.47,236.34,251.66,410.2,425.46,423.61,419.76,7.51,3.7,6.01,,,,3.12,,,,4.15,,,,0.65,0.63,0.63,0.69,49.93,0,451,,1,2025-09-18 01:25:58,-14.7,48.4,0,1,0
2025-09-18 01:26:43,316.0,2.69,242.34,5.68,17.03,236.8,238.0,252.22,411.19,424.35,423.61,419.86,6.89,3.93,6.2,,,,3.12,,,,4.16,,,,0.65,0.62,0.67,0.67,49.94,0,451,,1,2025-09-18 01:26:43,-14.7,48.0,0,1,0
2025-09-18 01:27:28,316.0,2.68,242.46,5.68,17.05,237.02,237.96,252.4,411.43,424.72,423.88,420.01,6.94,3.81,6.3,,,,3.12,,,,4.17,,,,0.66,0.62,0.67,0.68,49.95,0,451,,1,2025-09-18 01:27:28,-15.4,47.4,0,1,0
2025-09-18 01:28:13,316.0,2.67,240.79,5.6,16.8,234.98,236.95,250.44,408.7,422.16,420.15,416.97,6.96,4.17,5.66,,,,3.02,,,,4.04,,,,0.66,0.66,0.65,0.66,49.97,0,451,,1,2025-09-18 01:28:13,-15.4,47.2,0,1,0
2025-09-18 01:28:58,316.0,2.67,240.82,5.6,16.81,234.42,237.32,250.73,408.61,422.64,420.5,417.25,6.97,4.17,5.67,,,,3.02,,,,4.04,,,,0.65,0.66,0.65,0.65,50.0,0,451,,1,2025-09-18 01:28:58,-15.5,46.6,0,1,0
2025-09-18 01:29:43,316.0,2.65,240.21,5.61,16.82,235.42,238.07,247.13,410.06,420.22,420.12,417.2,7.04,3.58,6.19,,,,3.02,,,,4.08,,,,0.66,0.63,0.67,0.69,50.0,0,451,,1,2025-09-18 01:29:43,-15.5,46.4,0,1,0
2025-09-18 01:30:28,316.0,2.65,240.68,5.58,17.14,234.85,236.72,250.46,408.39,421.97,420.36,416.91,7.3,4.16,5.68,,,,3.02,,,,4.03,,,,0.66,0.63,0.67,0.68,49.96,0,451,,1,2025-09-18 01:30:28,-16.2,46.1,0,1,0
2025-09-18 01:31:13,316.0,2.66,243.44,5.68,17.02,237.15,237.09,256.07,410.7,427.19,427.25,421.71,6.91,4.1,6.01,,,,3.17,,,,4.16,,,,0.64,0.61,0.67,0.64,49.97,0,452,,1,2025-09-18 01:31:13,-16.2,45.8,0,1,0
2025-09-18 01:31:58,316.0,2.66,243.25,5.67,17.03,237.28,236.91,255.55,410.66,426.58,426.9,421.38,6.97,4.09,5.97,,,,3.16,,,,4.15,,,,0.64,0.62,0.67,0.64,49.97,0,452,,1,2025-09-18 01:31:58,-16.3,45.7,0,1,0
2025-09-18 01:32:43,316.0,2.65,243.67,5.67,17.02,237.33,237.07,256.93,410.57,427.97,427.85,422.13,6.87,4.07,6.07,,,,3.18,,,,4.17,,,,0.64,0.6,0.68,0.64,50.0,0,452,,1,2025-09-18 01:32:43,-16.3,45.4,0,1,0
2025-09-18 01:33:28,317.0,2.67,245.09,5.73,17.2,238.87,237.69,258.74,412.69,429.93,431.15,424.59,6.98,4.02,6.2,,,,3.27,,,,4.25,,,,0.63,0.57,0.63,0.68,50.0,0,452,,1,2025-09-18 01:33:28,-16.3,45.3,0,1,0
2025-09-18 01:34:13,317.0,2.71,246.53,5.88,17.65,241.42,238.78,259.4,415.87,431.56,433.82,427.08,7.72,3.66,6.27,,,,3.36,,,,4.38,,,,0.61,0.58,0.59,0.67,49.99,0,452,,1,2025-09-18 01:34:13,-17.0,45.4,0,1,0
2025-09-18 01:34:58,317.0,2.68,246.46,5.85,17.52,241.31,238.78,259.28,415.77,431.45,433.62,426.95,7.1,3.71,6.71,,,,3.36,,,,4.38,,,,0.63,0.55,0.66,0.68,49.98,0,452,,1,2025-09-18 01:34:58,-17.0,46.2,0,1,0
2025-09-18 01:35:43,317.0,2.71,246.48,5.85,17.55,241.25,238.51,259.69,415.49,431.58,433.92,427.0,7.45,3.92,6.18,,,,3.35,,,,4.32,,,,0.62,0.58,0.63,0.65,49.98,0,452,,1,2025-09-18 01:35:43,-17.0,46.9,0,1,0
2025-09-18 01:36:28,317.0,2.69,246.35,5.8,17.41,241.79,239.01,258.26,416.39,430.76,433.13,426.78,7.01,4.04,6.36,,,,3.34,,,,4.34,,,,0.63,0.57,0.67,0.65,49.99,0,452,,1,2025-09-18 01:36:28,-17.0,48.0,0,1,0
2025-09-18 01:37:13,317.0,2.71,246.24,5.88,17.64,241.05,238.89,258.79,415.64,431.12,432.96,426.57,7.71,3.55,6.38,,,,3.33,,,,4.31,,,,0.63,0.56,0.68,0.66,49.99,0,452,,1,2025-09-18 01:37:13,-17.0,48.9,0,1,0
2025-09-18 01:37:58,317.0,2.71,246.41,5.83,17.49,240.72,238.46,259.98,415.04,431.8,433.78,426.87,7.25,3.99,6.25,,,,3.35,,,,4.36,,,,0.63,0.58,0.66,0.65,49.96,0,452,,1,2025-09-18 01:37:58,-17.0,50.1,0,1,0
2025-09-18 01:38:43,317.0,2.69,246.23,5.89,17.66,241.08,238.64,258.96,415.45,431.05,433.14,426.55,7.71,3.65,6.3,,,,3.35,,,,4.36,,,,0.62,0.58,0.6,0.67,49.97,0,452,,1,2025-09-18 01:38:43,-17.0,51.0,0,1,0
2025-09-18 01:39:28,317.0,2.71,246.27,5.84,17.53,241.19,238.88,258.74,415.75,431.07,433.04,426.62,7.22,3.59,6.73,,,,3.34,,,,4.31,,,,0.63,0.55,0.66,0.68,49.97,0,452,,1,2025-09-18 01:39:28,-17.0,51.8,0,1,0
2025-09-18 01:40:13,317.0,2.71,246.41,5.87,17.6,241.24,238.95,259.03,415.86,431.38,433.34,426.86,7.36,3.51,6.73,,,,3.35,,,,4.32,,,,0.63,0.56,0.65,0.68,49.97,0,452,,1,2025-09-18 01:40:13,-17.0,52.5,0,1,0
2025-09-18 01:40:58,317.0,2.7,246.09,5.81,17.43,241.35,240.42,256.19,417.5,430.13,431.24,426.29,7.27,4.13,6.03,,,,3.32,,,,4.29,,,,0.62,0.61,0.63,0.64,49.99,0,452,,1,2025-09-18 01:40:58,-17.0,52.9,0,1,0
2025-09-18 01:41:43,317.0,2.71,246.54,5.84,17.53,241.1,239.94,258.57,416.59,431.82,432.82,427.08,7.4,4.02,6.11,,,,3.35,,,,4.32,,,,0.62,0.59,0.63,0.65,49.98,0,452,,1,2025-09-18 01:41:43,-17.0,53.5,0,1,0
2025-09-18 01:42:28,317.0,2.71,246.49,5.9,17.69,241.45,239.62,258.41,416.62,431.41,432.97,427.05,7.72,3.5,6.47,,,,3.35,,,,4.34,,,,0.62,0.57,0.6,0.68,49.98,0,452,,1,2025-09-18 01:42:28,-17.0,53.9,0,1,0
2025-09-18 01:43:13,317.0,2.69,246.47,5.82,17.46,241.53,239.53,258.32,416.64,431.25,432.99,426.96,7.02,3.91,6.53,,,,3.35,,,,4.31,,,,0.63,0.57,0.67,0.66,49.98,0,452,,1,2025-09-18 01:43:13,-17.0,54.3,0,1,0
2025-09-18 01:43:58,317.0,2.7,244.95,5.8,17.39,238.84,239.34,256.66,414.12,429.64,429.16,424.31,7.51,3.86,6.01,,,,3.25,,,,4.22,,,,0.63,0.61,0.61,0.66,49.96,0,452,,1,2025-09-18 01:43:58,-17.0,54.6,0,1,0
2025-09-18 01:44:43,317.0,2.67,244.65,5.73,17.19,238.88,239.99,255.19,414.9,428.63,427.85,423.79,6.98,4.1,6.11,,,,3.24,,,,4.23,,,,0.64,0.61,0.66,0.64,49.96,0,452,,1,2025-09-18 01:44:43,-17.0,54.8,0,1,0
2025-09-18 01:45:28,317.0,2.69,244.74,5.81,17.43,239.11,240.21,255.09,414.93,429.07,427.83,423.94,7.63,3.56,6.24,,,,3.25,,,,4.24,,,,0.62,0.6,0.59,0.68,49.96,0,453,,1,2025-09-18 01:45:28,-17.0,55.0,0,1,0
2025-09-18 01:46:13,317.0,2.69,245.42,5.8,16.81,238.63,239.28,258.36,413.88,431.07,430.52,425.16,7.14,3.62,6.05,,,,3.29,,,,4.25,,,,0.63,0.6,0.64,0.65,49.95,0,453,,1,2025-09-18 01:46:13,-17.0,55.2,0,1,0
2025-09-18 01:46:58,317.0,2.67,245.4,5.82,17.41,238.56,239.32,258.33,413.86,431.08,430.43,425.12,7.36,3.49,6.57,,,,3.29,,,,4.29,,,,0.63,0.57,0.63,0.68,49.96,0,453,,1,2025-09-18 01:46:58,-17.0,55.3,0,1,0
2025-09-18 01:47:43,317.0,2.7,245.43,5.84,17.52,238.49,239.26,258.55,413.74,431.22,430.57,425.18,7.58,3.5,6.43,,,,3.29,,,,4.28,,,,0.63,0.58,0.62,0.68,49.96,0,453,,1,2025-09-18 01:47:43,-17.0,55.5,0,1,0
2025-09-18 01:48:28,317.0,2.66,245.45,5.76,17.29,238.53,239.32,258.39,413.92,431.19,430.49,425.2,6.91,3.86,6.52,,,,3.29,,,,4.3,,,,0.64,0.57,0.68,0.66,49.96,0,453,,1,2025-09-18 01:48:28,-17.0,55.6,0,1,0
2025-09-18 01:49:13,317.0,2.69,245.5,5.79,17.37,238.57,239.41,258.52,413.94,431.33,430.61,425.29,7.14,3.61,6.62,,,,3.29,,,,4.25,,,,0.63,0.57,0.66,0.67,49.96,0,453,,1,2025-09-18 01:49:13,-17.0,55.7,0,1,0
2025-09-18 01:49:58,317.0,2.66,245.48,5.83,17.5,238.26,239.25,258.94,413.54,431.56,430.71,425.27,7.63,3.6,6.27,,,,3.29,,,,4.29,,,,0.62,0.59,0.61,0.67,49.96,0,453,,1,2025-09-18 01:49:58,-17.0,55.7,0,1,0
2025-09-18 01:50:43,317.0,2.66,245.42,5.77,17.31,238.28,239.36,258.64,413.64,431.44,430.41,425.16,6.95,3.8,6.56,,,,3.28,,,,4.3,,,,0.64,0.57,0.68,0.66,49.96,0,453,,1,2025-09-18 01:50:43,-17.0,55.7,0,1,0
2025-09-18 01:51:28,317.0,2.68,245.41,5.8,17.41,238.25,239.35,258.69,413.56,431.54,430.31,425.14,7.24,3.54,6.63,,,,3.29,,,,4.3,,,,0.63,0.57,0.66,0.68,49.94,0,453,,1,2025-09-18 01:51:28,-17.0,55.8,0,1,0
2025-09-18 01:52:13,317.0,2.66,245.81,5.79,17.5,238.41,238.75,260.26,413.23,432.29,432.0,425.84,7.55,3.77,6.19,,,,3.31,,,,4.32,,,,0.63,0.56,0.69,0.66,49.95,0,453,,1,2025-09-18 01:52:13,-17.0,55.9,0,1,0
2025-09-18 01:52:58,317.0,2.66,245.88,5.77,17.25,238.31,239.29,260.03,413.61,432.55,431.71,425.96,7.48,3.47,6.3,,,,3.31,,,,4.29,,,,0.63,0.58,0.68,0.63,49.97,0,453,,1,2025-09-18 01:52:58,-17.0,56.0,0,1,0
2025-09-18 01:53:43,317.0,2.7,245.7,5.76,17.29,239.05,239.11,258.94,414.1,431.44,431.39,425.64,6.87,4.08,6.35,,,,3.3,,,,4.28,,,,0.63,0.58,0.68,0.64,49.97,0,453,,1,2025-09-18 01:53:43,-17.0,56.0,0,1,0
2025-09-18 01:54:28,317.0,2.68,245.78,5.81,17.4,239.06,239.63,258.65,414.56,431.63,431.14,425.78,7.16,3.64,6.6,,,,3.3,,,,4.32,,,,0.63,0.57,0.65,0.67,49.99,0,453,,1,2025-09-18 01:54:28,-17.0,56.0,0,1,0
2025-09-18 01:55:13,318.0,2.69,245.65,5.81,17.45,239.34,240.12,257.49,415.22,431.03,430.36,425.54,7.53,3.94,5.98,,,,3.28,,,,4.25,,,,0.62,0.61,0.61,0.65,49.97,0,453,,1,2025-09-18 01:55:13,-17.0,56.0,0,1,0
2025-09-18 01:55:58,318.0,2.67,245.07,5.74,17.28,239.99,240.83,254.4,416.4,428.94,428.21,424.52,7.16,4.2,5.92,,,,3.26,,,,4.22,,,,0.63,0.62,0.63,0.64,49.96,0,453,,1,2025-09-18 01:55:58,-17.0,56.0,1,1,0
2025-09-18 01:56:43,318.0,2.71,245.2,5.83,17.48,239.59,240.35,255.65,415.64,429.62,428.97,424.74,7.67,3.83,5.98,,,,3.26,,,,4.24,,,,0.62,0.61,0.58,0.67,49.97,0,453,,1,2025-09-18 01:56:43,-17.0,56.7,0,1,0
2025-09-18 01:57:28,318.0,2.67,245.02,5.74,17.23,239.13,240.35,255.59,415.24,429.56,428.52,424.44,7.0,4.07,6.16,,,,3.26,,,,4.25,,,,0.64,0.6,0.65,0.65,49.96,0,453,,1,2025-09-18 01:57:28,-17.0,57.6,0,1,0
2025-09-18 01:58:13,318.0,2.67,245.01,5.76,17.27,239.36,240.31,255.35,415.42,429.32,428.52,424.42,7.1,3.73,6.44,,,,3.25,,,,4.23,,,,0.64,0.59,0.65,0.67,49.97,0,453,,1,2025-09-18 01:58:13,-17.0,58.1,0,1,0
2025-09-18 01:58:58,318.0,2.7,245.07,5.82,17.47,239.02,240.4,255.84,415.16,429.83,428.61,424.53,7.7,3.55,6.22,,,,3.26,,,,4.25,,,,0.62,0.6,0.59,0.68,49.99,0,454,,1,2025-09-18 01:58:58,-17.0,58.3,0,1,0
2025-09-18 01:59:43,318.0,2.71,246.67,5.83,17.5,241.79,240.97,257.26,418.08,431.56,432.26,427.3,7.23,4.11,6.15,,,,3.36,,,,4.34,,,,0.63,0.6,0.63,0.64,49.99,0,454,,1,2025-09-18 01:59:43,-17.0,58.3,0,1,0
2025-09-18 02:00:28,318.0,2.72,246.76,5.91,17.74,242.0,240.93,257.34,418.23,431.59,432.51,427.44,7.86,3.66,6.22,,,,3.36,,,,4.33,,,,0.61,0.59,0.56,0.68,49.97,0,454,,1,2025-09-18 02:00:28,-17.0,58.2,0,1,0
2025-09-18 02:01:13,318.0,2.73,247.46,5.9,17.69,241.65,240.15,260.58,417.25,433.77,435.05,428.69,7.28,3.63,6.77,,,,3.41,,,,4.37,,,,0.62,0.58,0.62,0.65,49.98,0,454,,1,2025-09-18 02:01:13,-17.0,58.0,0,1,0
2025-09-18 02:01:58,318.0,2.69,247.62,5.95,17.85,242.06,239.88,260.92,417.37,433.83,435.7,428.97,7.86,3.55,6.44,,,,3.42,,,,4.42,,,,0.63,0.56,0.66,0.66,49.99,0,454,,1,2025-09-18 02:01:58,-17.0,57.8,0,1,0
2025-09-18 02:02:43,318.0,2.72,247.65,5.91,17.72,242.64,238.88,261.43,417.01,433.43,436.64,428.98,7.46,4.06,6.2,,,,3.42,,,,4.38,,,,0.62,0.58,0.62,0.65,49.94,0,454,,1,2025-09-18 02:02:43,-17.0,57.5,0,1,0
2025-09-18 02:03:28,318.0,2.73,247.76,5.96,17.89,242.96,239.11,261.22,417.49,433.44,436.73,429.23,7.8,3.55,6.54,,,,3.43,,,,4.41,,,,0.61,0.56,0.59,0.68,49.97,0,454,,1,2025-09-18 02:03:28,-17.0,57.2,0,1,0
2025-09-18 02:04:13,318.0,2.7,247.78,5.94,17.81,243.34,239.03,260.97,417.75,433.15,436.83,429.25,7.59,3.51,6.71,,,,3.44,,,,4.44,,,,0.61,0.55,0.61,0.68,49.93,0,454,,1,2025-09-18 02:04:13,-17.0,57.0,0,1,0
2025-09-18 02:04:58,318.0,2.7,247.71,5.91,17.74,243.29,238.91,260.93,417.6,433.01,436.76,429.12,7.4,3.58,6.76,,,,3.44,,,,4.44,,,,0.62,0.58,0.63,0.64,49.91,0,454,,1,2025-09-18 02:04:58,-17.0,56.7,0,1,0
2025-09-18 02:05:43,318.0,2.7,247.81,5.9,17.71,242.94,239.37,261.13,417.7,433.56,436.4,429.25,7.32,3.64,6.76,,,,3.44,,,,4.46,,,,0.61,0.58,0.61,0.65,49.95,0,454,,1,2025-09-18 02:05:43,-17.0,56.6,0,1,0
2025-09-18 02:06:28,318.0,2.73,248.0,5.94,17.81,242.92,239.63,261.45,417.98,434.0,436.9,429.63,7.7,3.92,6.19,,,,3.44,,,,4.39,,,,0.61,0.58,0.59,0.66,49.97,0,454,,1,2025-09-18 02:06:28,-17.0,56.3,0,1,0
2025-09-18 02:07:13,318.0,2.68,246.45,5.8,17.4,240.43,239.15,259.76,415.36,432.04,433.27,426.89,7.13,4.11,6.16,,,,3.34,,,,4.31,,,,0.63,0.59,0.65,0.64,49.96,0,454,,1,2025-09-18 02:07:13,-17.0,56.1,0,1,0
2025-09-18 02:07:58,318.0,2.71,246.32,5.87,17.62,240.18,239.06,259.62,415.17,432.03,432.96,426.72,7.68,3.82,6.12,,,,3.33,,,,4.3,,,,0.62,0.59,0.59,0.66,49.95,0,454,,1,2025-09-18 02:07:58,-17.0,56.0,0,1,0
2025-09-18 02:08:43,318.0,2.67,244.46,5.73,17.2,238.27,237.85,257.26,412.33,428.89,429.25,423.49,7.2,4.1,5.9,,,,3.22,,,,4.2,,,,0.63,0.61,0.63,0.65,49.94,0,454,,1,2025-09-18 02:08:43,-17.0,55.8,0,1,0
2025-09-18 02:09:28,318.0,2.65,244.37,5.77,17.3,237.9,237.99,257.23,412.13,428.98,428.9,423.34,7.45,3.95,5.89,,,,3.23,,,,4.24,,,,0.64,0.58,0.67,0.67,49.95,0,454,,1,2025-09-18 02:09:28,-17.0,55.6,0,1,0
2025-09-18 02:10:13,318.0,2.67,244.36,5.75,17.25,238.04,237.92,257.12,412.19,428.82,428.93,423.4,7.43,3.96,5.86,,,,3.21,,,,4.17,,,,0.63,0.61,0.61,0.65,49.95,0,454,,1,2025-09-18 02:10:13,-17.0,55.4,0,1,0
2025-09-18 02:10:58,318.0,2.66,245.67,5.78,17.35,240.48,240.0,256.54,416.11,430.1,430.51,425.57,7.25,3.63,6.48,,,,3.3,,,,4.31,,,,0.63,0.58,0.63,0.68,49.97,0,454,,1,2025-09-18 02:10:58,-17.0,55.2,0,1,0
2025-09-18 02:11:43,318.0,2.67,245.54,5.76,17.18,240.9,240.25,255.47,416.69,429.37,429.93,425.33,7.58,3.57,6.03,,,,3.29,,,,4.26,,,,0.63,0.61,0.63,0.64,49.96,0,454,,1,2025-09-18 02:11:43,-17.0,54.9,0,1,0
2025-09-18 02:12:28,318.0,2.68,245.81,5.77,17.31,241.1,239.82,256.52,416.49,429.92,431.02,425.81,7.1,4.18,6.04,,,,3.31,,,,4.27,,,,0.62,0.59,0.59,0.68,49.95,0,454,,1,2025-09-18 02:12:28,-17.0,54.8,0,1,0
2025-09-18 02:13:13,318.0,2.65,245.73,5.75,17.24,240.55,239.86,256.79,416.05,430.19,430.79,425.61,6.94,4.1,6.19,,,,3.3,,,,4.27,,,,0.63,0.59,0.65,0.64,49.95,0,455,,1,2025-09-18 02:13:13,-17.0,54.6,0,1,0
2025-09-18 02:13:58,318.0,2.66,245.39,5.75,17.24,240.65,240.21,255.3,416.44,429.19,429.64,425.06,6.92,4.09,6.23,,,,3.28,,,,4.27,,,,0.63,0.6,0.65,0.65,49.95,0,455,,1,2025-09-18 02:13:58,-17.0,54.3,0,1,0
2025-09-18 02:14:43,318.0,2.68,245.74,5.82,17.46,240.07,240.83,256.33,416.47,430.62,429.97,425.69,7.5,3.57,6.39,,,,3.3,,,,4.29,,,,0.62,0.6,0.59,0.67,49.94,0,455,,1,2025-09-18 02:14:43,-17.0,53.9,0,1,0
2025-09-18 02:15:28,318.0,2.7,246.81,5.82,17.45,239.79,239.72,260.93,415.27,433.71,433.77,427.58,6.95,3.9,6.6,,,,3.37,,,,4.32,,,,0.63,0.56,0.68,0.65,49.95,0,455,,1,2025-09-18 02:15:28,-17.0,53.6,0,1,0
2025-09-18 02:16:13,318.0,2.7,246.49,5.86,17.59,239.84,240.28,259.35,415.8,432.76,432.43,426.96,7.67,3.8,6.12,,,,3.34,,,,4.3,,,,0.61,0.59,0.59,0.66,49.96,0,455,,1,2025-09-18 02:16:13,-17.0,53.3,0,1,0
2025-09-18 02:16:58,318.0,2.71,248.12,5.95,17.85,242.07,240.87,261.43,418.24,435.13,436.3,429.92,7.74,3.88,6.23,,,,3.46,,,,4.39,,,,0.61,0.58,0.59,0.65,49.95,0,455,,1,2025-09-18 02:16:58,-17.0,52.9,0,1,0
2025-09-18 02:17:43,319.0,2.71,248.2,5.91,17.73,241.95,240.79,261.64,418.26,435.27,436.4,429.97,7.42,4.09,6.22,,,,3.46,,,,4.4,,,,0.61,0.58,0.62,0.63,49.94,0,455,,1,2025-09-18 02:17:43,-17.0,52.6,0,1,0
2025-09-18 02:18:28,319.0,2.68,248.16,5.88,17.64,242.1,240.91,261.62,418.31,435.17,436.23,429.9,7.08,4.04,6.51,,,,3.46,,,,4.43,,,,0.62,0.56,0.66,0.64,49.94,0,455,,1,2025-09-18 02:18:28,-17.0,52.2,0,1,0
2025-09-18 02:19:13,319.0,2.7,248.13,5.9,17.79,242.03,240.91,261.46,418.24,435.19,436.14,429.86,7.77,3.82,6.2,,,,3.46,,,,4.4,,,,0.61,0.58,0.62,0.64,49.95,0,455,,1,2025-09-18 02:19:13,-17.0,51.8,0,1,0
2025-09-18 02:19:58,319.0,2.7,248.15,5.89,17.76,242.06,241.01,261.38,418.35,435.2,436.1,429.88,7.45,3.55,6.76,,,,3.45,,,,4.41,,,,0.61,0.57,0.64,0.63,49.96,0,455,,1,2025-09-18 02:19:58,-17.0,51.3,0,1,0
2025-09-18 02:20:43,319.0,2.67,248.37,5.87,18.16,242.43,241.1,261.59,418.75,435.46,436.6,430.27,7.67,4.06,6.42,,,,3.46,,,,4.42,,,,0.62,0.56,0.65,0.64,49.97,0,455,,1,2025-09-18 02:20:43,-17.0,51.0,0,1,0
