readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),Total Reactive Power (kVAR),Total Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),System Power Factor,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status,fan_status
2025-09-24 09:02:55,850.0,3.04,221.83,5.81,223.36,221.01,221.12,384.84,382.8,385.03,384.22,7.58,4.61,5.22,2.29,3.86,0.79,0.85,0.77,0.74,50.03,-2.0,1177,0.8,-6.2,79.8,1,2025-09-24 09:02:55,1,0,1,0
2025-09-24 09:03:40,850.0,3.16,221.9,5.94,223.88,220.27,221.54,384.65,382.62,385.75,384.34,7.02,5.23,5.6,2.3,3.96,0.79,0.85,0.77,0.74,50.04,-2.0,1177,0.81,-6.9,78.2,1,2025-09-24 09:03:40,1,0,1,0
2025-09-24 09:04:25,850.0,3.02,221.28,5.77,223.2,220.03,221.09,383.74,381.55,384.52,383.27,7.54,4.82,4.96,2.27,3.81,0.78,0.85,0.76,0.73,50.01,-2.0,1177,0.8,-7.8,75.6,1,2025-09-24 09:04:25,1,0,1,0
2025-09-24 09:05:10,850.0,2.98,221.69,5.72,223.81,220.21,221.05,384.54,382.14,385.26,383.98,6.96,4.71,5.48,2.28,3.78,0.78,0.85,0.76,0.72,50.01,-2.0,1177,0.79,-9.1,73.4,1,2025-09-24 09:05:10,1,0,1,0
2025-09-24 09:05:55,850.0,2.93,221.62,5.64,223.78,220.28,220.8,384.47,382.0,384.73,383.73,7.36,4.79,4.77,2.28,3.74,0.77,0.85,0.75,0.72,49.99,-2.0,1177,0.79,-9.3,72.6,1,2025-09-24 09:05:55,1,0,1,0
2025-09-24 09:06:40,851.0,2.94,221.17,5.66,223.19,220.15,220.17,383.95,381.33,383.96,383.08,6.94,4.57,5.46,2.27,3.76,0.77,0.84,0.75,0.71,49.96,-2.0,1177,0.79,-10.1,71.9,1,2025-09-24 09:06:40,1,0,1,0
2025-09-24 09:07:25,851.0,2.9,221.02,5.61,222.75,220.78,219.52,384.11,381.31,383.02,382.81,7.05,5.01,4.67,2.26,3.72,0.78,0.84,0.76,0.72,49.97,0.0,1177,0.79,-10.8,71.5,1,2025-09-24 09:07:25,1,0,1,0
2025-09-24 09:08:10,851.0,2.82,220.63,5.47,222.31,220.31,219.26,383.32,380.68,382.3,381.94,6.9,4.89,4.61,2.23,3.62,0.77,0.84,0.74,0.71,49.97,0.0,1177,0.78,-11.5,71.7,1,2025-09-24 09:08:10,1,0,1,0
2025-09-24 09:08:55,851.0,2.82,220.82,5.46,222.37,220.36,219.74,383.42,381.14,382.88,382.48,6.67,4.9,4.86,2.24,3.62,0.76,0.84,0.74,0.71,49.98,0.0,1177,0.78,-11.6,71.8,1,2025-09-24 09:08:55,1,0,1,0
2025-09-24 09:09:40,851.0,2.79,220.41,5.45,222.33,220.08,219.14,382.87,380.15,382.28,381.77,6.62,4.61,5.12,2.23,3.62,0.76,0.84,0.74,0.69,49.99,0.0,1177,0.78,-12.3,71.9,1,2025-09-24 09:09:40,1,0,1,0
2025-09-24 09:10:25,851.0,2.78,220.72,5.42,222.67,220.02,219.46,383.38,380.61,382.86,382.21,6.59,4.72,4.94,2.24,3.59,0.76,0.84,0.74,0.69,49.98,0.0,1177,0.78,-12.4,72.2,1,2025-09-24 09:10:25,1,0,1,0
2025-09-24 09:11:10,851.0,2.76,220.85,5.43,222.67,220.43,219.46,383.74,380.96,382.9,382.53,7.17,4.3,4.81,2.24,3.6,0.76,0.83,0.75,0.7,49.97,0.0,1177,0.78,-12.5,72.4,1,2025-09-24 09:11:10,1,0,1,0
2025-09-24 09:11:55,851.0,2.76,220.64,5.43,222.04,220.43,219.45,383.32,380.8,382.12,382.08,7.06,4.24,5.01,2.24,3.6,0.76,0.83,0.75,0.7,50.0,0.0,1177,0.78,-13.1,72.6,1,2025-09-24 09:11:55,1,0,1,0
2025-09-24 09:12:40,851.0,2.73,220.39,5.36,222.09,220.36,218.73,383.17,380.26,381.76,381.73,7.06,4.77,4.47,2.22,3.55,0.76,0.84,0.72,0.71,49.99,0.0,1177,0.78,-13.2,72.7,1,2025-09-24 09:12:40,1,0,1,0
2025-09-24 09:13:25,851.0,2.74,220.34,5.4,221.82,220.41,218.52,383.22,380.13,381.58,381.64,7.18,4.4,4.63,2.22,3.54,0.76,0.83,0.75,0.71,49.97,0.0,1177,0.78,-13.8,72.9,1,2025-09-24 09:13:25,1,0,1,0
2025-09-24 09:14:10,851.0,2.73,219.22,5.37,221.19,219.32,217.14,381.49,377.99,379.61,379.7,6.79,4.29,5.04,2.19,3.54,0.76,0.83,0.75,0.69,49.97,0.0,1178,0.78,-13.9,72.8,1,2025-09-24 09:14:10,1,0,1,0
2025-09-24 09:14:55,851.0,2.71,219.08,5.35,221.19,218.85,217.2,381.09,377.63,379.66,379.46,6.82,4.25,5.02,2.18,3.52,0.76,0.84,0.74,0.71,49.95,0.0,1178,0.78,-13.9,73.1,1,2025-09-24 09:14:55,1,0,1,0
2025-09-24 09:15:40,851.0,2.69,218.42,5.3,220.4,218.31,216.36,379.98,376.61,378.38,378.32,6.45,4.58,4.89,2.16,3.48,0.75,0.84,0.73,0.69,49.93,0.0,1178,0.78,-14.0,73.4,1,2025-09-24 09:15:40,1,0,1,0
2025-09-24 09:16:25,851.0,2.65,218.67,5.24,220.87,218.57,216.52,380.35,376.9,379.0,378.75,6.59,4.69,4.43,2.16,3.45,0.76,0.84,0.72,0.7,49.94,0.0,1178,0.78,-14.6,73.6,1,2025-09-24 09:16:25,1,0,1,0
2025-09-24 09:17:10,851.0,2.67,216.66,5.26,216.56,218.06,215.36,376.39,375.36,374.05,375.27,6.72,4.64,4.43,2.11,3.45,0.77,0.85,0.72,0.73,49.92,0.0,1178,0.79,-14.7,73.5,1,2025-09-24 09:17:10,1,0,1,0
2025-09-24 09:17:55,851.0,2.66,216.6,5.28,217.42,216.94,215.45,376.17,373.92,374.68,374.82,6.92,4.1,4.82,2.1,3.43,0.77,0.84,0.74,0.71,49.93,0.0,1178,0.78,-14.7,73.6,1,2025-09-24 09:17:55,1,0,1,0
2025-09-24 09:18:40,851.0,2.68,215.51,5.27,217.23,217.28,212.03,376.3,371.8,371.76,373.19,6.42,4.68,4.71,2.07,3.41,0.78,0.84,0.76,0.73,49.96,0.0,1178,0.79,-14.7,73.9,1,2025-09-24 09:18:40,1,0,1,0
2025-09-24 09:19:25,851.0,2.66,216.03,5.28,214.87,217.17,216.05,374.16,375.18,373.19,374.18,6.57,4.41,5.02,2.08,3.42,0.77,0.85,0.73,0.72,49.97,0.0,1178,0.79,-14.8,73.8,1,2025-09-24 09:19:25,1,0,1,0
2025-09-24 09:20:10,851.0,2.63,215.87,5.2,215.1,217.05,215.49,374.22,374.59,372.87,373.89,6.36,4.74,4.49,2.08,3.39,0.76,0.84,0.73,0.71,49.99,0.0,1178,0.79,-15.4,73.9,1,2025-09-24 09:20:10,1,0,1,0
2025-09-24 09:20:55,851.0,2.63,218.27,5.25,218.72,219.08,217.01,379.15,377.14,377.23,377.77,6.49,4.32,4.93,2.14,3.43,0.75,0.84,0.73,0.69,50.02,0.0,1178,0.78,-15.5,73.7,1,2025-09-24 09:20:55,1,0,1,0
2025-09-24 09:21:40,851.0,2.59,216.02,5.18,217.04,216.63,214.38,375.57,373.27,373.62,374.15,6.32,4.4,4.36,2.08,3.37,0.77,0.84,0.74,0.72,50.01,0.0,1178,0.78,-15.5,73.6,1,2025-09-24 09:21:40,1,0,1,0
2025-09-24 09:22:25,851.0,2.57,215.26,5.12,216.36,215.81,213.62,374.27,371.9,372.38,372.85,6.34,4.61,4.4,2.04,3.31,0.76,0.84,0.72,0.72,50.02,0.0,1178,0.78,-15.5,73.4,1,2025-09-24 09:22:25,1,0,1,0
2025-09-24 09:23:10,851.0,2.58,215.59,5.18,216.67,216.2,213.91,374.88,372.49,372.9,373.42,6.74,4.05,4.73,2.06,3.35,0.76,0.84,0.73,0.72,50.01,0.0,1178,0.78,-15.5,73.4,1,2025-09-24 09:23:10,1,0,1,0
2025-09-24 09:23:55,851.0,2.59,217.54,5.17,218.79,217.9,215.92,378.18,375.7,376.47,376.79,6.83,4.13,4.61,2.12,3.38,0.75,0.84,0.72,0.71,50.0,0.0,1178,0.77,-15.6,73.5,1,2025-09-24 09:23:55,1,0,1,0
2025-09-24 09:24:40,851.0,2.56,220.87,5.18,221.73,220.95,219.19,384.02,381.36,382.32,382.57,6.41,4.29,4.83,2.22,3.43,0.73,0.82,0.71,0.67,50.0,0.0,1178,0.76,-16.2,73.5,1,2025-09-24 09:24:40,1,0,1,0
2025-09-24 09:25:25,851.0,2.56,220.89,5.18,222.0,221.53,219.13,384.11,381.62,382.03,382.59,6.87,4.08,4.52,2.23,3.44,0.74,0.82,0.72,0.66,49.98,0.0,1178,0.75,-16.2,73.5,1,2025-09-24 09:25:25,1,0,1,0
2025-09-24 09:26:10,851.0,2.59,220.42,5.22,221.74,220.93,218.72,383.25,380.78,381.31,381.78,6.77,4.12,4.77,2.21,3.45,0.74,0.82,0.72,0.67,50.0,0.0,1178,0.76,-16.2,73.7,1,2025-09-24 09:26:10,1,0,1,0
2025-09-24 09:26:55,851.0,2.55,219.39,5.14,221.79,221.21,211.03,387.24,375.56,377.29,380.03,6.91,4.31,4.22,2.21,3.41,0.74,0.81,0.74,0.67,49.99,0.0,1178,0.76,-16.3,73.7,1,2025-09-24 09:26:55,1,0,1,0
2025-09-24 09:27:40,851.0,2.53,220.47,5.12,223.64,221.5,216.26,385.5,379.12,382.39,382.48,6.28,4.5,4.56,2.22,3.39,0.73,0.82,0.69,0.67,49.98,0.0,1178,0.75,-16.3,73.8,1,2025-09-24 09:27:40,1,0,1,0
2025-09-24 09:28:25,851.0,2.55,221.08,5.18,222.81,221.44,219.0,384.73,381.43,382.62,382.93,6.85,4.02,4.67,2.24,3.44,0.73,0.82,0.72,0.65,49.96,0.0,1178,0.75,-16.3,73.9,1,2025-09-24 09:28:25,1,0,1,0
2025-09-24 09:29:10,852.0,2.52,220.77,5.09,222.4,220.97,218.94,383.97,380.97,381.95,382.17,6.43,4.53,4.32,2.21,3.39,0.73,0.82,0.7,0.68,49.95,0.0,1178,0.75,-16.3,74.0,1,2025-09-24 09:29:10,1,0,1,0
2025-09-24 09:29:55,852.0,2.54,220.35,5.1,222.54,221.12,217.39,384.22,379.77,381.0,381.66,6.48,4.55,4.25,2.2,3.39,0.74,0.82,0.71,0.68,49.96,0.0,1178,0.76,-16.3,74.1,1,2025-09-24 09:29:55,1,0,1,0
2025-09-24 09:30:40,852.0,2.49,219.77,5.07,222.07,220.46,216.76,383.25,378.65,380.06,380.65,6.3,4.3,4.6,2.18,3.33,0.73,0.82,0.7,0.66,49.93,0.0,1178,0.75,-16.3,74.4,1,2025-09-24 09:30:40,1,0,1,0
2025-09-24 09:31:25,852.0,2.53,220.52,5.11,223.11,220.5,217.95,384.18,379.71,381.98,381.96,6.3,4.52,4.5,2.21,3.38,0.73,0.82,0.7,0.67,49.98,0.0,1178,0.75,-16.4,74.5,1,2025-09-24 09:31:25,1,0,1,0
2025-09-24 09:32:10,852.0,2.52,220.97,5.1,222.71,220.35,219.86,383.7,381.23,383.28,382.74,6.42,4.54,4.33,2.22,3.4,0.73,0.82,0.69,0.68,49.95,0.0,1179,0.75,-16.9,74.7,1,2025-09-24 09:32:10,1,0,1,0
2025-09-24 09:32:55,852.0,2.5,220.7,5.11,223.15,221.09,217.85,384.85,380.12,382.05,382.34,6.69,4.04,4.6,2.22,3.38,0.72,0.81,0.71,0.64,49.96,0.0,1179,0.75,-17.0,74.6,1,2025-09-24 09:32:55,1,0,1,0
2025-09-24 09:33:40,852.0,2.5,220.9,5.12,223.12,220.21,219.37,383.94,380.69,383.21,382.5,6.77,3.94,4.66,2.22,3.4,0.72,0.82,0.71,0.63,49.98,0.0,1179,0.75,-17.0,74.6,1,2025-09-24 09:33:40,1,0,1,0
2025-09-24 09:34:25,852.0,2.51,221.45,5.13,223.65,220.89,219.67,385.11,381.59,384.0,383.57,6.42,4.14,4.82,2.24,3.4,0.72,0.82,0.69,0.64,49.98,0.0,1179,0.75,-17.0,74.7,1,2025-09-24 09:34:25,1,0,1,0
2025-09-24 09:35:10,852.0,2.52,221.6,5.11,223.78,220.71,220.3,384.94,381.93,384.51,383.95,6.26,4.49,4.59,2.24,3.39,0.72,0.82,0.68,0.67,49.98,2.0,1179,0.75,-17.0,74.7,1,2025-09-24 09:35:10,1,0,1,0
2025-09-24 09:35:55,852.0,2.5,221.69,5.08,223.55,220.78,220.75,384.8,382.38,384.78,383.99,6.32,4.52,4.29,2.24,3.4,0.73,0.82,0.69,0.67,49.99,2.0,1179,0.74,-17.0,74.4,1,2025-09-24 09:35:55,1,0,1,0
2025-09-24 09:36:40,852.0,2.48,221.74,5.1,223.59,221.02,220.62,385.05,382.47,384.7,384.07,6.28,4.21,4.8,2.24,3.37,0.72,0.82,0.67,0.67,49.97,2.0,1179,0.74,-17.0,74.6,1,2025-09-24 09:36:40,1,0,1,0
2025-09-24 09:37:25,852.0,2.48,221.88,5.1,224.2,221.16,220.61,385.45,382.32,385.16,384.31,6.63,3.95,4.72,2.25,3.4,0.71,0.82,0.69,0.63,49.98,2.0,1179,0.74,-17.0,74.6,1,2025-09-24 09:37:25,1,0,1,0
2025-09-24 09:38:10,852.0,2.5,221.98,5.1,224.32,220.87,220.75,385.55,382.45,385.45,384.48,6.39,4.12,4.85,2.25,3.39,0.72,0.82,0.67,0.66,49.99,2.0,1179,0.74,-17.0,74.4,1,2025-09-24 09:38:10,1,0,1,0
2025-09-24 09:38:55,852.0,2.47,221.64,5.04,224.01,220.54,220.38,385.0,381.85,384.86,383.9,6.2,4.36,4.33,2.24,3.36,0.72,0.82,0.68,0.67,49.98,2.0,1179,0.74,-17.0,74.3,1,2025-09-24 09:38:55,1,0,1,0
2025-09-24 09:39:40,852.0,2.5,221.59,5.12,223.58,220.65,220.55,384.72,382.09,384.69,383.87,6.79,4.06,4.49,2.25,3.41,0.72,0.82,0.7,0.64,49.99,2.0,1179,0.74,-17.0,74.4,1,2025-09-24 09:39:40,1,0,1,0
2025-09-24 09:40:25,852.0,2.48,221.62,5.08,223.86,220.31,220.68,384.67,381.91,384.99,383.85,6.27,4.26,4.72,2.23,3.36,0.71,0.82,0.67,0.65,50.0,2.0,1179,0.74,-17.1,74.6,1,2025-09-24 09:40:25,1,0,1,0
2025-09-24 09:41:10,852.0,2.5,221.32,5.12,223.44,220.69,219.82,384.63,381.49,383.88,383.33,6.58,4.0,4.79,2.23,3.4,0.72,0.82,0.69,0.63,49.98,2.0,1179,0.75,-17.1,74.6,1,2025-09-24 09:41:10,1,0,1,0
2025-09-24 09:41:55,852.0,2.46,221.73,5.07,223.64,220.93,220.58,385.06,382.26,384.85,384.06,6.72,3.99,4.51,2.24,3.38,0.71,0.81,0.7,0.63,50.0,2.0,1179,0.74,-17.1,74.5,1,2025-09-24 09:41:55,1,0,1,0
2025-09-24 09:42:40,852.0,2.48,221.82,5.1,223.83,220.8,220.83,385.06,382.46,384.72,384.01,6.74,3.99,4.57,2.25,3.39,0.71,0.81,0.7,0.63,50.01,2.0,1179,0.74,-17.1,74.4,1,2025-09-24 09:42:40,1,0,1,0
2025-09-24 09:43:25,852.0,2.48,221.13,5.09,223.06,219.96,220.36,383.67,381.33,384.02,383.13,6.77,4.09,4.42,2.24,3.39,0.72,0.82,0.7,0.64,49.99,2.0,1179,0.74,-17.1,74.3,1,2025-09-24 09:43:25,1,0,1,0
2025-09-24 09:44:10,852.0,2.48,221.28,5.08,223.4,219.87,220.57,383.89,381.43,384.49,383.27,6.31,4.24,4.3,2.22,3.39,0.73,0.82,0.7,0.65,49.99,2.0,1179,0.75,-17.1,74.2,1,2025-09-24 09:44:10,1,0,1,0
2025-09-24 09:44:55,852.0,2.51,221.16,5.12,223.26,219.85,220.36,383.75,381.23,384.19,383.06,6.34,4.17,4.86,2.23,3.38,0.72,0.83,0.68,0.65,49.98,2.0,1179,0.75,-17.1,74.1,1,2025-09-24 09:44:55,1,0,1,0
2025-09-24 09:45:40,852.0,2.49,221.35,5.07,223.72,219.98,220.36,383.85,381.0,384.22,383.02,6.17,4.46,4.57,2.22,3.36,0.72,0.82,0.67,0.67,49.98,2.0,1179,0.75,-17.1,73.9,1,2025-09-24 09:45:40,1,0,1,0
2025-09-24 09:46:25,852.0,2.45,221.01,5.02,223.13,219.31,219.69,383.38,381.04,383.99,382.8,6.16,4.4,4.49,2.21,3.32,0.72,0.82,0.66,0.67,49.95,2.0,1179,0.74,-17.1,73.8,1,2025-09-24 09:46:25,1,0,1,0
2025-09-24 09:47:10,852.0,2.47,221.24,5.07,223.47,220.1,220.15,384.15,381.27,384.04,382.95,6.24,4.22,4.75,2.23,3.35,0.72,0.82,0.67,0.65,49.93,2.0,1179,0.74,-17.7,73.7,1,2025-09-24 09:47:10,1,0,1,0
2025-09-24 09:47:55,852.0,2.5,221.32,5.08,223.42,220.04,220.5,384.05,381.52,384.45,383.34,6.27,4.55,4.42,2.23,3.41,0.73,0.82,0.68,0.68,49.96,2.0,1179,0.75,-17.7,73.7,1,2025-09-24 09:47:55,1,0,1,0
2025-09-24 09:48:40,852.0,2.49,221.34,5.1,223.41,220.51,220.09,384.23,381.22,383.98,383.14,6.76,4.25,4.28,2.24,3.4,0.72,0.82,0.71,0.65,49.93,2.0,1179,0.74,-17.7,73.5,1,2025-09-24 09:48:40,1,0,1,0
2025-09-24 09:49:25,852.0,2.47,221.56,5.07,223.83,220.53,220.31,384.83,381.78,384.64,383.75,6.61,3.97,4.65,2.23,3.35,0.72,0.82,0.67,0.66,49.94,2.0,1180,0.74,-17.7,73.5,1,2025-09-24 09:49:25,1,0,1,0
2025-09-24 09:50:10,852.0,2.49,220.8,5.1,222.84,219.5,220.05,383.08,380.66,383.44,382.61,6.76,4.06,4.48,2.22,3.39,0.72,0.82,0.7,0.64,49.95,2.0,1180,0.75,-17.7,73.3,1,2025-09-24 09:50:10,1,0,1,0
2025-09-24 09:50:55,852.0,2.46,221.02,5.02,222.98,219.69,220.4,383.37,381.13,383.98,382.83,6.19,4.28,4.42,2.21,3.34,0.72,0.82,0.69,0.66,49.96,2.0,1180,0.74,-17.8,73.2,1,2025-09-24 09:50:55,1,0,1,0
2025-09-24 09:51:40,852.0,2.47,221.31,5.08,223.41,220.21,220.32,384.19,381.51,384.28,383.33,6.37,4.11,4.77,2.23,3.35,0.71,0.82,0.67,0.64,49.96,2.0,1180,0.74,-17.8,73.1,1,2025-09-24 09:51:40,1,0,1,0
2025-09-24 09:52:25,852.0,2.5,221.33,5.09,223.47,220.14,220.38,384.18,381.61,384.47,383.44,6.24,4.46,4.56,2.24,3.38,0.72,0.82,0.67,0.67,49.92,2.0,1180,0.74,-17.8,72.8,1,2025-09-24 09:52:25,1,0,1,0
2025-09-24 09:53:10,853.0,2.46,221.29,5.08,223.19,220.28,220.41,384.06,381.65,384.17,383.29,6.75,3.9,4.59,2.23,3.36,0.71,0.82,0.66,0.66,49.92,2.0,1180,0.74,-17.8,72.7,1,2025-09-24 09:53:10,1,0,1,0
2025-09-24 09:53:55,853.0,2.49,221.51,5.07,224.24,221.11,219.17,385.69,381.29,384.01,383.67,6.33,4.23,4.53,2.24,3.37,0.72,0.81,0.7,0.67,49.94,2.0,1180,0.74,-17.8,72.8,1,2025-09-24 09:53:55,1,0,1,0
2025-09-24 09:54:40,853.0,2.48,222.2,5.08,224.15,221.01,221.43,385.52,383.28,385.74,384.78,6.21,4.39,4.64,2.23,3.36,0.72,0.81,0.69,0.66,49.96,2.0,1180,0.74,-17.8,72.7,1,2025-09-24 09:54:40,1,0,1,0
2025-09-24 09:55:25,,2.49,222.12,5.11,223.74,221.03,221.48,385.29,383.25,385.65,384.73,6.77,4.23,4.32,2.26,3.42,0.72,0.81,0.7,0.64,49.96,2.0,1180,0.74,-17.8,72.6,1,2025-09-24 09:55:25,1,0,1,0
2025-09-24 09:56:10,,2.46,222.18,5.08,224.0,221.46,221.08,385.78,383.25,385.45,384.83,6.33,4.12,4.8,2.25,3.36,0.71,0.82,0.66,0.66,49.97,2.0,1180,0.74,-17.8,72.6,1,2025-09-24 09:56:10,1,0,1,0
2025-09-24 09:56:55,853.0,2.47,222.28,5.05,223.95,221.23,221.66,385.54,383.55,385.91,385.0,6.45,4.0,4.84,2.26,3.38,0.72,0.82,0.67,0.66,49.99,2.0,1180,0.74,-17.8,72.5,1,2025-09-24 09:56:55,1,0,1,0
2025-09-24 09:57:40,853.0,2.44,222.09,5.02,221.74,221.84,222.67,384.17,384.96,384.89,384.67,6.15,4.55,4.37,2.25,3.38,0.72,0.82,0.65,0.68,49.95,2.0,1180,0.74,-17.8,72.4,1,2025-09-24 09:57:40,1,0,1,0
2025-09-24 09:58:25,853.0,2.44,222.3,5.06,222.49,221.83,222.58,384.79,384.52,385.31,384.93,6.65,4.1,4.44,2.27,3.38,0.71,0.81,0.68,0.64,49.93,2.0,1180,0.73,-17.8,72.4,1,2025-09-24 09:58:25,1,0,1,0
2025-09-24 09:59:10,853.0,2.46,222.7,5.05,223.14,222.18,222.95,385.52,385.49,386.19,385.73,6.41,4.46,4.26,2.28,3.4,0.72,0.81,0.67,0.67,49.95,2.0,1180,0.73,-17.8,72.3,1,2025-09-24 09:59:10,1,0,1,0
2025-09-24 09:59:55,853.0,2.47,222.06,5.07,223.4,221.32,221.46,385.23,383.27,384.95,384.48,6.69,4.26,4.25,2.25,3.39,0.71,0.81,0.7,0.62,49.98,2.0,1180,0.74,-17.8,72.3,1,2025-09-24 09:59:55,1,0,1,0
2025-09-24 10:00:40,853.0,2.45,223.02,5.05,224.31,222.44,222.31,386.9,385.16,386.79,386.09,6.61,4.32,4.22,2.28,3.4,0.71,0.81,0.69,0.64,49.99,2.0,1180,0.73,-17.8,72.2,1,2025-09-24 10:00:40,1,0,1,0
2025-09-24 10:01:25,853.0,2.47,223.3,5.11,225.26,222.62,222.01,387.88,385.06,387.35,386.76,6.39,4.15,4.78,2.29,3.4,0.71,0.81,0.66,0.66,50.0,0.0,1180,0.73,-17.8,72.1,1,2025-09-24 10:01:25,1,0,1,0
2025-09-24 10:02:10,853.0,2.46,223.19,5.1,224.79,222.95,221.73,387.84,385.1,386.79,386.58,6.71,3.99,4.59,2.29,3.41,0.7,0.81,0.68,0.62,49.98,0.0,1180,0.73,-17.8,72.1,1,2025-09-24 10:02:10,1,0,1,0
2025-09-24 10:02:55,853.0,2.46,222.96,5.08,224.25,223.07,221.57,387.39,385.07,386.09,386.19,6.59,4.44,4.12,2.28,3.39,0.71,0.81,0.67,0.63,50.0,0.0,1180,0.73,-17.8,72.1,1,2025-09-24 10:02:55,1,0,1,0
2025-09-24 10:03:40,853.0,2.42,222.95,5.0,223.68,223.39,221.87,386.86,385.43,386.2,386.17,6.16,4.55,4.29,2.27,3.35,0.71,0.8,0.67,0.67,49.99,0.0,1180,0.73,-17.9,72.1,1,2025-09-24 10:03:40,1,0,1,0
2025-09-24 10:04:25,853.0,2.45,222.46,5.07,222.83,222.91,221.65,386.02,385.1,384.88,385.36,6.69,4.19,4.31,2.27,3.38,0.71,0.8,0.69,0.64,49.98,0.0,1180,0.73,-17.8,72.1,1,2025-09-24 10:04:25,1,0,1,0
2025-09-24 10:05:10,853.0,2.47,222.81,5.08,223.27,223.25,222.17,386.47,385.75,385.54,385.92,6.58,4.48,4.17,2.28,3.4,0.71,0.81,0.69,0.64,49.98,0.0,1180,0.73,-17.8,72.1,1,2025-09-24 10:05:10,1,0,1,0
2025-09-24 10:05:55,853.0,2.45,223.1,5.07,223.61,223.45,222.23,387.17,385.97,386.12,386.32,6.15,4.35,4.72,2.29,3.38,0.71,0.81,0.64,0.66,49.98,0.0,1180,0.73,-17.8,72.1,1,2025-09-24 10:05:55,1,0,1,0
2025-09-24 10:06:40,853.0,2.43,223.13,5.01,223.14,223.83,222.42,387.09,386.46,385.87,386.47,6.05,4.44,4.15,2.28,3.37,0.71,0.8,0.68,0.67,50.01,0.0,1180,0.73,-17.9,71.8,1,2025-09-24 10:06:40,1,0,1,0
2025-09-24 10:07:25,853.0,2.43,223.08,5.05,224.05,223.32,221.88,387.43,385.56,386.19,386.39,6.3,4.15,4.7,2.22,3.32,0.71,0.81,0.66,0.67,50.01,0.0,1181,0.73,-17.9,71.7,1,2025-09-24 10:07:25,1,0,1,0
2025-09-24 10:08:10,853.0,2.44,221.42,5.04,221.01,222.68,220.58,384.25,383.88,382.43,383.52,6.6,4.24,4.25,2.22,3.33,0.71,0.82,0.66,0.67,50.01,0.0,1181,0.74,-17.8,71.8,1,2025-09-24 10:08:10,1,0,1,0
2025-09-24 10:08:55,853.0,2.42,220.79,5.01,220.15,222.14,220.08,383.04,382.98,381.25,382.42,6.48,4.01,4.53,2.21,3.31,0.71,0.81,0.67,0.65,50.01,0.0,1181,0.74,-17.9,71.7,1,2025-09-24 10:08:55,1,0,1,0
2025-09-24 10:09:40,853.0,2.43,221.33,5.02,220.68,222.4,220.92,383.52,383.9,382.21,383.21,6.57,4.2,4.27,2.22,3.34,0.72,0.81,0.69,0.66,50.0,0.0,1181,0.74,-17.9,71.5,1,2025-09-24 10:09:40,1,0,1,0
2025-09-24 10:10:25,853.0,2.44,222.87,5.04,224.47,224.54,219.59,388.85,384.64,384.57,386.02,6.18,4.62,4.08,2.28,3.38,0.71,0.8,0.69,0.62,50.0,0.0,1181,0.73,-17.9,71.3,1,2025-09-24 10:10:25,1,0,1,0
2025-09-24 10:11:10,853.0,2.43,223.19,5.01,224.0,224.48,221.08,388.4,385.87,385.45,386.57,6.16,4.62,4.24,2.28,3.38,0.72,0.79,0.68,0.67,49.97,0.0,1181,0.73,-17.9,71.4,1,2025-09-24 10:11:10,1,0,1,0
2025-09-24 10:11:55,853.0,2.46,222.92,5.08,223.85,224.37,220.34,388.33,385.17,384.81,386.11,6.71,4.11,4.4,2.27,3.4,0.71,0.8,0.69,0.63,49.97,0.0,1181,0.73,-17.9,71.0,1,2025-09-24 10:11:55,1,0,1,0
2025-09-24 10:12:40,853.0,2.45,222.93,5.09,223.59,223.17,222.03,386.91,385.55,385.92,386.13,6.33,4.14,4.8,2.28,3.37,0.72,0.8,0.68,0.66,49.96,0.0,1181,0.73,-17.9,71.2,1,2025-09-24 10:12:40,1,0,1,0
2025-09-24 10:13:25,853.0,2.42,223.23,5.06,223.53,223.62,222.55,387.57,386.33,386.35,386.75,6.19,4.22,4.78,2.3,3.37,0.7,0.81,0.63,0.65,49.95,0.0,1181,0.73,-17.9,71.0,1,2025-09-24 10:13:25,1,0,1,0
2025-09-24 10:14:10,853.0,2.45,222.87,5.09,223.59,223.01,222.0,386.77,385.39,385.89,386.02,6.67,4.13,4.8,2.28,3.39,0.71,0.81,0.65,0.67,49.95,0.0,1181,0.73,-18.5,70.9,1,2025-09-24 10:14:10,1,0,1,0
2025-09-24 10:14:55,853.0,2.38,222.49,4.99,222.71,222.89,221.87,385.9,385.17,385.02,385.36,6.34,4.41,4.13,2.26,3.33,0.7,0.81,0.66,0.63,49.95,0.0,1181,0.73,-18.5,70.9,1,2025-09-24 10:14:55,1,0,1,0
